Time,Extension,Load
32.60000,-3.26013,-3.38557
32.70000,-3.26999,-3.39438
32.80000,-3.27986,-3.40893
32.90000,-3.29013,-3.42270
33.00000,-3.29986,-3.42565
33.10000,-3.30986,-3.43767
33.20000,-3.32013,-3.46098
33.30000,-3.32986,-3.13370
33.40000,-3.34013,-3.20235
33.50000,-3.35013,-3.27261
33.60000,-3.35973,-3.31099
33.70000,-3.37026,-3.37357
33.80000,-3.38013,-3.41805
33.90000,-3.38986,-3.44428
34.00000,-3.39986,-3.48017
34.10000,-3.40959,-3.51448
34.20000,-3.41986,-3.55148
34.30000,-3.42986,-3.58661
34.40000,-3.43986,-3.63343
34.50000,-3.44986,-3.67810
34.60000,-3.45972,-3.71257
34.70000,-3.47012,-3.75577
34.80000,-3.47986,-3.80219
34.90000,-3.48999,-3.84167
35.00000,-3.49999,-3.88632
35.10000,-3.50972,-3.91039
35.20000,-3.52012,-3.95906
35.30000,-3.52999,-3.99612
35.40000,-3.53972,-4.04182
35.50000,-3.55012,-4.07915
35.60000,-3.55972,-4.11836
35.70000,-3.56972,-4.17275
35.80000,-3.57999,-4.21234
35.90000,-3.58986,-4.23386
36.00000,-3.59999,-4.27513
36.10000,-3.61012,-4.30659
36.20000,-3.62012,-4.34962
36.30000,-3.63012,-4.38867
36.40000,-3.64012,-4.41850
36.50000,-3.65012,-4.47089
36.60000,-3.65972,-4.49559
36.70000,-3.67012,-4.53551
36.80000,-3.67999,-4.57097
36.90000,-3.68972,-4.60002
37.00000,-3.70026,-4.63584
37.10000,-3.70986,-4.66659
37.20000,-3.71986,-4.71819
37.30000,-3.73012,-4.76447
37.40000,-3.73986,-4.79486
37.50000,-3.75012,-4.84160
37.60000,-3.76026,-4.88273
37.70000,-3.77012,-4.92531
37.80000,-3.77999,-4.97093
37.90000,-3.78999,-5.01094
38.00000,-3.79999,-5.06220
38.10000,-3.80986,-5.08884
38.20000,-3.82012,-5.14331
38.30000,-3.82986,-5.14607
38.40000,-3.83959,-5.15364
38.50000,-3.85026,-5.19737
38.60000,-3.85986,-5.20871
38.70000,-3.86986,-5.24795
38.80000,-3.88026,-5.27599
38.90000,-3.88999,-5.30463
39.00000,-3.89999,-5.33543
39.10000,-3.91012,-5.30610
39.20000,-3.91986,-5.35035
39.30000,-3.92999,-5.36993
39.40000,-3.93999,-5.39717
39.50000,-3.94986,-5.42416
39.60000,-3.95986,-5.45680
39.70000,-3.96972,-5.48346
39.80000,-3.97986,-5.45974
39.90000,-3.98986,-5.50341
40.00000,-4.00012,-5.54362
40.10000,-4.00999,-5.57179
40.20000,-4.01986,-5.60175
40.30000,-4.03026,-5.54709
40.40000,-4.03986,-5.57334
40.50000,-4.05012,-5.59100
40.60000,-4.06012,-5.61317
40.70000,-4.06959,-5.63062
40.80000,-4.07999,-5.64664
40.90000,-4.09012,-5.66487
41.00000,-4.09986,-5.68560
41.10000,-4.10986,-5.71058
41.20000,-4.11972,-5.75156
41.30000,-4.12999,-5.77622
41.40000,-4.14012,-5.80220
41.50000,-4.14999,-5.83083
41.60000,-4.15999,-5.87123
41.70000,-4.16999,-5.90334
41.80000,-4.18012,-5.93004
41.90000,-4.18999,-5.95306
42.00000,-4.19999,-5.98123
42.10000,-4.20999,-6.00296
42.20000,-4.21972,-6.03944
42.30000,-4.22999,-6.06080
42.40000,-4.23999,-6.09274
42.50000,-4.24972,-6.09381
42.60000,-4.26012,-6.10389
42.70000,-4.26999,-6.13194
42.80000,-4.27986,-6.15305
42.90000,-4.29026,-6.17972
43.00000,-4.29999,-6.20433
43.10000,-4.31012,-6.22695
43.20000,-4.31999,-6.25153
43.30000,-4.32999,-6.28101
43.40000,-4.33986,-6.30381
43.50000,-4.34986,-6.32101
43.60000,-4.36012,-6.32553
43.70000,-4.36972,-6.34304
43.80000,-4.38012,-6.36337
43.90000,-4.38999,-6.37654
44.00000,-4.39972,-6.38301
44.10000,-4.41039,-6.36790
44.20000,-4.41999,-6.38620
44.30000,-4.42999,-6.39721
44.40000,-4.44026,-6.41908
44.50000,-4.44986,-6.43917
44.60000,-4.45999,-6.46100
44.70000,-4.46999,-6.47515
44.80000,-4.47986,-6.49323
44.90000,-4.48986,-6.52426
45.00000,-4.49972,-6.54430
45.10000,-4.50986,-6.56191
45.20000,-4.51972,-6.59571
45.30000,-4.52999,-6.62598
45.40000,-4.54012,-6.65941
45.50000,-4.54986,-6.67962
45.60000,-4.56012,-6.71749
45.70000,-4.56999,-6.73713
45.80000,-4.57986,-6.77851
45.90000,-4.59039,-6.80616
46.00000,-4.59999,-6.83113
46.10000,-4.60986,-6.85576
46.20000,-4.61999,-6.87854
46.30000,-4.62972,-6.89621
46.40000,-4.63986,-6.91775
46.50000,-4.64999,-6.93373
46.60000,-4.65986,-5.74474
46.70000,-4.66986,-5.69396
46.80000,-4.67999,-5.73199
46.90000,-4.68999,-5.75982
47.00000,-4.69999,-5.79332
47.10000,-4.71012,-5.82983
47.20000,-4.71999,-5.87900
47.30000,-4.72972,-5.92596
47.40000,-4.74025,-5.97035
47.50000,-4.74986,-5.98572
47.60000,-4.75986,-6.02049
47.70000,-4.76999,-6.05784
47.80000,-4.77959,-6.08508
47.90000,-4.78999,-6.11985
48.00000,-4.80012,-6.08580
48.10000,-4.80986,-6.10836
48.20000,-4.81999,-6.14164
48.30000,-4.82999,-6.13848
48.40000,-4.83999,-6.13510
48.50000,-4.85012,-6.14707
48.60000,-4.85999,-6.15983
48.70000,-4.86999,-6.17146
48.80000,-4.87985,-6.18435
48.90000,-4.89012,-6.20447
49.00000,-4.89985,-6.22661
49.10000,-4.90985,-6.22999
49.20000,-4.92025,-6.21672
49.30000,-4.92972,-6.23361
49.40000,-4.93999,-6.25291
49.50000,-4.94999,-6.26381
49.60000,-4.95972,-6.29091
49.70000,-4.97012,-6.32067
49.80000,-4.98012,-6.31411
49.90000,-4.98999,-6.31929
50.00000,-4.99999,-6.33684
50.10000,-5.00972,-6.35358
50.20000,-5.01985,-6.38080
50.30000,-5.02985,-6.39543
50.40000,-5.03985,-6.42146
50.50000,-5.04985,-6.44199
50.60000,-5.05985,-6.45924
50.70000,-5.07012,-6.48226
50.80000,-5.07985,-6.40547
50.90000,-5.08999,-6.41700
51.00000,-5.10012,-6.43041
51.10000,-5.10972,-6.43890
51.20000,-5.12012,-6.47737
51.30000,-5.12999,-6.48625
51.40000,-5.13972,-6.51164
51.50000,-5.14999,-6.52258
51.60000,-5.15985,-6.52822
51.70000,-5.16972,-6.54608
51.80000,-5.17999,-6.55043
51.90000,-5.18985,-6.55432
52.00000,-5.19999,-6.52169
52.10000,-5.21012,-6.51919
52.20000,-5.22012,-6.53740
52.30000,-5.22999,-6.53567
52.40000,-5.23999,-6.54058
52.50000,-5.25012,-6.57229
52.60000,-5.25985,-6.58089
52.70000,-5.27012,-6.61312
52.80000,-5.27999,-6.58012
52.90000,-5.28972,-6.61368
53.00000,-5.30012,-6.61363
53.10000,-5.30972,-6.62612
53.20000,-5.31985,-6.65746
53.30000,-5.33025,-6.66043
53.40000,-5.33972,-6.67276
53.50000,-5.34999,-6.69204
53.60000,-5.36012,-6.70754
53.70000,-5.37012,-6.72545
53.80000,-5.37999,-6.73560
53.90000,-5.39012,-6.67431
54.00000,-5.40012,-6.69851
54.10000,-5.40985,-6.69188
54.20000,-5.42012,-6.72344
54.30000,-5.42985,-6.73254
54.40000,-5.43972,-6.72740
54.50000,-5.45025,-6.76261
54.60000,-5.45985,-6.79040
54.70000,-5.46999,-6.79542
54.80000,-5.48012,-6.80447
54.90000,-5.48985,-6.80794
55.00000,-5.50012,-6.82464
55.10000,-5.51012,-6.83669
55.20000,-5.51985,-6.84514
55.30000,-5.53012,-6.85232
55.40000,-5.53999,-6.83824
55.50000,-5.54985,-6.84497
55.60000,-5.55985,-6.85537
55.70000,-5.56972,-6.88396
55.80000,-5.57999,-6.62209
55.90000,-5.58985,-6.60003
56.00000,-5.59999,-6.60235
56.10000,-5.60999,-6.60890
56.20000,-5.61972,-6.62481
56.30000,-5.63025,-6.54979
56.40000,-5.63985,-6.54663
56.50000,-5.64999,-6.55609
56.60000,-5.66012,-6.56748
56.70000,-5.66959,-6.58215
56.80000,-5.67999,-6.60752
56.90000,-5.68999,-6.61569
57.00000,-5.69972,-6.62376
57.10000,-5.70985,-6.62196
57.20000,-5.71985,-6.64611
57.30000,-5.72985,-6.66773
57.40000,-5.73999,-6.68676
57.50000,-5.75012,-6.69518
57.60000,-5.76012,-6.71363
57.70000,-5.76999,-6.72874
57.80000,-5.78025,-6.74439
57.90000,-5.78999,-6.75734
58.00000,-5.79999,-6.78032
58.10000,-5.80999,-6.79787
58.20000,-5.81972,-6.81450
58.30000,-5.82985,-6.80872
58.40000,-5.83999,-6.83482
58.50000,-5.84972,-6.85600
58.60000,-5.86012,-6.86668
58.70000,-5.87012,-6.87898
58.80000,-5.87999,-6.90762
58.90000,-5.89025,-6.92294
59.00000,-5.89999,-6.91396
59.10000,-5.91012,-6.93409
59.20000,-5.92012,-6.94490
59.30000,-5.93012,-6.95620
59.40000,-5.93985,-6.94228
59.50000,-5.94985,-6.95597
59.60000,-5.95999,-6.97549
59.70000,-5.96972,-6.98834
59.80000,-5.98012,-6.98574
59.90000,-5.98985,-6.99740
60.00000,-5.99959,-7.02364
60.10000,-6.01025,-7.03491
60.20000,-6.01999,-7.06464
60.30000,-6.02985,-7.06516
60.40000,-6.03999,-7.07678
60.50000,-6.04985,-7.08931
60.60000,-6.05999,-7.07041
60.70000,-6.06999,-7.03097
60.80000,-6.07985,-7.05097
60.90000,-6.08972,-7.05292
61.00000,-6.09972,-7.03960
61.10000,-6.10985,-7.04621
61.20000,-6.11985,-7.04950
61.30000,-6.12999,-7.07219
61.40000,-6.14012,-7.09079
61.50000,-6.14985,-7.10713
61.60000,-6.16012,-7.12008
61.70000,-6.16999,-7.13792
61.80000,-6.17985,-7.16546
61.90000,-6.19025,-7.16792
62.00000,-6.19998,-7.18822
62.10000,-6.20985,-7.20032
62.20000,-6.21998,-7.08194
62.30000,-6.22959,-7.06414
62.40000,-6.23985,-7.10291
62.50000,-6.24998,-7.10645
62.60000,-6.25985,-7.09659
62.70000,-6.26998,-7.09435
62.80000,-6.27998,-7.11835
62.90000,-6.29012,-7.08762
63.00000,-6.30012,-7.09479
63.10000,-6.31025,-7.11721
63.20000,-6.31998,-7.13743
63.30000,-6.32958,-7.11774
63.40000,-6.34025,-7.14164
63.50000,-6.34998,-7.14259
63.60000,-6.35985,-7.16056
63.70000,-6.36998,-7.17429
63.80000,-6.37972,-7.18843
63.90000,-6.38998,-7.17118
64.00000,-6.40025,-7.15610
64.10001,-6.40998,-7.16444
64.20000,-6.41998,-7.15745
64.30000,-6.42998,-7.16940
64.40000,-6.43998,-7.18785
64.50000,-6.45012,-7.20368
64.60001,-6.45998,-7.22476
64.70000,-6.46998,-7.20785
64.80000,-6.47985,-7.22056
64.90000,-6.49012,-7.23969
65.00000,-6.49985,-7.24512
65.10001,-6.50972,-7.25959
65.20000,-6.52012,-7.27616
65.30000,-6.52985,-7.28370
65.40000,-6.54012,-7.25331
65.50000,-6.54998,-7.23838
65.60001,-6.55972,-7.26559
65.70001,-6.57012,-7.29366
65.80000,-6.58012,-7.32076
65.90000,-6.58998,-7.32281
66.00000,-6.59998,-7.33310
66.10001,-6.60985,-7.34319
66.20001,-6.61998,-7.36771
66.30000,-6.62985,-7.35111
66.40000,-6.63985,-7.33831
66.50000,-6.64985,-7.33351
66.60001,-6.65972,-7.23988
66.70001,-6.67012,-7.13882
66.80000,-6.67985,-7.14845
66.90000,-6.68998,-7.16730
67.00000,-6.70012,-7.18802
67.10001,-6.70972,-7.19831
67.20001,-6.72012,-7.21306
67.30000,-6.72998,-7.22470
67.40000,-6.73972,-7.24231
67.50000,-6.74998,-7.23029
67.60001,-6.75985,-7.24872
67.70001,-6.76985,-7.22464
67.80000,-6.77998,-7.20598
67.90000,-6.78985,-7.20540
68.00000,-6.79998,-7.21240
68.10001,-6.80998,-7.23317
68.20001,-6.82012,-7.13238
68.30000,-6.82998,-7.02672
68.40000,-6.84012,-7.04689
68.50000,-6.85012,-7.05365
68.60001,-6.85985,-7.06412
68.70001,-6.86998,-7.06020
68.80000,-6.87985,-7.05923
68.90000,-6.88958,-7.07424
69.00000,-6.90012,-7.07728
69.10001,-6.90985,-7.04693
69.20001,-6.91985,-6.97944
69.30000,-6.93012,-6.98547
69.40000,-6.93985,-6.99416
69.50000,-6.94998,-6.99353
69.60001,-6.96012,-6.96350
69.70001,-6.96998,-6.95559
69.80000,-6.97998,-6.96663
69.90000,-6.98985,-6.94773
70.00000,-6.99998,-6.75041
70.10001,-7.00985,-6.64442
70.20001,-7.02025,-6.63083
70.30000,-7.02985,-6.62445
70.40000,-7.03972,-6.62337
70.50000,-7.05025,-6.60633
70.60001,-7.05985,-6.62446
70.70001,-7.06985,-6.60718
70.80000,-7.08025,-6.65586
70.90000,-7.08985,-6.64088
71.00000,-7.10012,-6.64885
71.10001,-7.11025,-6.63871
71.20001,-7.11972,-6.64948
71.30000,-7.12998,-6.66197
71.40000,-7.13998,-6.68514
71.50000,-7.14985,-6.70588
71.60001,-7.15985,-6.73266
71.70001,-7.16972,-6.75625
71.80000,-7.17998,-6.77846
71.90000,-7.18985,-6.80077
72.00000,-7.20012,-6.82029
72.10001,-7.20998,-6.82209
72.20001,-7.21972,-6.85441
72.30000,-7.23025,-6.84908
72.40000,-7.23985,-6.85753
72.50000,-7.24998,-6.86959
72.60001,-7.26012,-6.85835
72.70001,-7.26958,-6.79744
72.80000,-7.27998,-6.80853
72.90000,-7.29012,-6.81371
73.00000,-7.29985,-6.80667
73.10001,-7.30985,-6.82503
73.20001,-7.31985,-6.84490
73.30000,-7.32985,-6.86861
73.40000,-7.33998,-6.87317
73.50000,-7.35012,-6.88608
73.60001,-7.35998,-6.91244
73.70001,-7.36998,-6.88817
73.80000,-7.38025,-6.91301
73.90000,-7.38998,-6.92654
74.00000,-7.39998,-6.96331
74.10001,-7.41012,-6.98158
74.20001,-7.41972,-7.01243
74.30000,-7.42998,-7.03772
74.40000,-7.43998,-7.00089
74.50000,-7.44971,-7.01579
74.60001,-7.46012,-7.02740
74.70001,-7.47012,-7.03336
74.80000,-7.47998,-7.00125
74.90000,-7.49012,-7.00024
75.00000,-7.49998,-6.99341
75.10001,-7.51011,-6.99743
75.20001,-7.52012,-7.02198
75.30000,-7.52998,-7.03349
75.40000,-7.53985,-7.05696
75.50000,-7.54985,-7.07312
75.60001,-7.56011,-7.08524
75.70001,-7.56971,-7.09792
75.80000,-7.57998,-7.11859
75.90000,-7.58985,-7.10900
76.00000,-7.59971,-7.11575
76.10001,-7.61025,-7.12556
76.20001,-7.62011,-7.15216
76.30000,-7.62985,-7.17408
76.40000,-7.64011,-7.18698
76.50000,-7.64971,-7.18723
76.60001,-7.65998,-7.19232
76.70001,-7.66998,-7.20705
76.80000,-7.67998,-7.21417
76.90000,-7.68985,-7.22132
77.00000,-7.69971,-7.24243
77.10001,-7.70985,-7.23238
77.20001,-7.71985,-7.25268
77.30000,-7.72998,-7.26790
77.40000,-7.74011,-7.27883
77.50000,-7.74985,-7.28909
77.60001,-7.76025,-7.30390
77.70001,-7.77011,-7.32089
77.80000,-7.77985,-7.31669
77.90000,-7.79011,-7.33320
78.00000,-7.79998,-7.34819
78.10001,-7.80998,-7.35228
78.20001,-7.81998,-7.35976
78.30000,-7.82971,-7.35825
78.40000,-7.83985,-7.38057
78.50000,-7.84998,-7.39237
78.60001,-7.85998,-7.38940
78.70001,-7.87011,-7.36745
78.80000,-7.87985,-7.36403
78.90000,-7.89011,-7.32906
79.00000,-7.89998,-7.34028
79.10001,-7.91011,-7.35079
79.20001,-7.91998,-7.37554
79.30000,-7.92971,-7.38363
79.40000,-7.94025,-7.37654
79.50000,-7.94985,-7.36837
79.60001,-7.95985,-7.37824
79.70001,-7.97011,-7.40992
79.80000,-7.97971,-7.43463
79.90000,-7.99011,-7.44317
80.00000,-8.00011,-7.45695
80.10001,-8.00985,-7.45794
80.20001,-8.01998,-7.47590
80.30000,-8.02998,-7.48720
80.40000,-8.03998,-7.50469
80.50001,-8.05011,-7.52561
80.60001,-8.06011,-7.52881
80.70001,-8.06998,-7.54729
80.80000,-8.07985,-7.56838
80.90000,-8.09011,-7.59140
81.00001,-8.09985,-7.61323
81.10001,-8.10985,-7.61251
81.20001,-8.12011,-7.58549
81.30000,-8.12985,-7.61397
81.40000,-8.13998,-7.63055
81.50001,-8.15011,-7.62680
81.60001,-8.15971,-7.65330
81.70001,-8.17025,-7.67824
81.80000,-8.17998,-7.69600
81.90000,-8.18998,-7.71082
82.00001,-8.19998,-7.72919
