Time,Extension,Load
11.20000,-1.11986,-0.28092
11.30000,-1.12973,-0.29106
11.40000,-1.13973,-0.30402
11.50000,-1.14960,-0.30751
11.60000,-1.15960,-0.30918
11.70000,-1.16986,-0.32730
11.80000,-1.17973,-0.33404
11.90000,-1.19000,-0.33836
12.00000,-1.20000,-0.35308
12.10000,-1.20973,-0.35427
12.20000,-1.22000,-0.36995
12.30000,-1.22973,-0.37271
12.40000,-1.23986,-0.38641
12.50000,-1.25013,-0.39527
12.60000,-1.25960,-0.39477
12.70000,-1.26973,-0.41440
12.80000,-1.27986,-0.41937
12.90000,-1.28946,-0.44015
13.00000,-1.29986,-0.44565
13.10000,-1.30986,-0.45285
13.20000,-1.31973,-0.47422
13.30000,-1.32986,-0.48701
13.40000,-1.34000,-0.49756
13.50000,-1.35013,-0.51556
13.60000,-1.36000,-0.52172
13.70000,-1.37000,-0.54309
13.80000,-1.37986,-0.55117
13.90000,-1.38960,-0.57022
14.00000,-1.40000,-0.58320
14.10000,-1.40960,-0.58311
14.20000,-1.41973,-0.60925
14.30000,-1.42986,-0.62997
14.40000,-1.43960,-0.64381
14.50000,-1.45000,-0.65663
14.60000,-1.46000,-0.67735
14.70000,-1.46973,-0.69908
14.80000,-1.48000,-0.71839
14.90000,-1.48986,-0.73548
15.00000,-1.50000,-0.75211
15.10000,-1.50986,-0.76344
15.20000,-1.52000,-0.77080
15.30000,-1.52973,-0.78462
15.40000,-1.53973,-0.81116
15.50000,-1.55000,-0.82101
15.60000,-1.55973,-0.81726
15.70000,-1.56986,-0.83565
15.80000,-1.57986,-0.84119
15.90000,-1.58960,-0.84888
16.00000,-1.60000,-0.86460
16.10000,-1.60986,-0.86713
16.20000,-1.61973,-0.89461
16.30000,-1.63000,-0.90720
16.40000,-1.63986,-0.92577
16.50000,-1.64973,-0.93590
16.60000,-1.65986,-0.93977
16.70000,-1.66973,-0.96297
16.80000,-1.67986,-0.97643
16.90000,-1.68973,-0.99659
17.00000,-1.69960,-1.01863
17.10000,-1.70960,-1.03557
17.20000,-1.71960,-1.06309
17.30000,-1.72986,-1.07933
17.40000,-1.73960,-1.10717
17.50000,-1.74986,-1.12691
17.60000,-1.75986,-1.15055
17.70000,-1.76960,-1.18232
17.80000,-1.78000,-1.19319
17.90000,-1.78986,-1.21883
18.00000,-1.79960,-1.22483
18.10000,-1.80986,-1.23369
18.20000,-1.81960,-1.26064
18.30000,-1.82986,-1.28385
18.40000,-1.84000,-1.29431
18.50000,-1.84973,-1.32689
18.60000,-1.85986,-1.34809
18.70000,-1.87000,-1.37651
18.80000,-1.88000,-1.40428
18.90000,-1.88986,-1.42816
19.00000,-1.90000,-1.44986
19.10000,-1.91000,-1.47399
19.20000,-1.91973,-1.50444
19.30000,-1.93000,-1.54219
19.40000,-1.93973,-1.55129
19.50000,-1.94960,-1.57155
19.60000,-1.96000,-1.55775
19.70000,-1.96960,-1.58582
19.80000,-1.97973,-1.62506
19.90000,-1.99000,-1.65803
20.00000,-1.99973,-1.69050
20.10000,-2.01000,-1.72261
20.20000,-2.02000,-1.76483
20.30000,-2.03000,-1.80024
20.40000,-2.04000,-1.83405
20.50000,-2.04986,-1.85454
20.60000,-2.05986,-1.88664
20.70000,-2.06960,-1.90331
20.80000,-2.07999,-1.92971
20.90000,-2.08959,-1.95969
21.00000,-2.09946,-1.99196
21.10000,-2.11013,-2.01593
21.20000,-2.11973,-2.04695
21.30000,-2.12999,-2.08704
21.40000,-2.14013,-2.11887
21.50000,-2.14973,-2.13461
21.60000,-2.16013,-2.15877
21.70000,-2.16999,-2.19725
21.80000,-2.17973,-2.21581
21.90000,-2.18986,-2.23291
22.00000,-2.19973,-2.25889
22.10000,-2.20973,-2.27122
22.20000,-2.21973,-2.30187
22.30000,-2.22959,-2.32651
22.40000,-2.23986,-2.35297
22.50000,-2.24973,-2.37678
22.60000,-2.25999,-2.38933
22.70000,-2.26986,-2.41997
22.80000,-2.27973,-2.44580
22.90000,-2.28999,-2.47324
23.00000,-2.29959,-2.49780
23.10000,-2.30986,-2.51081
23.20000,-2.31999,-2.54453
23.30000,-2.32959,-2.50051
23.40000,-2.33999,-2.50777
23.50000,-2.34986,-2.54801
23.60000,-2.35973,-2.56683
23.70000,-2.36986,-2.59379
23.80000,-2.37959,-2.60816
23.90000,-2.38986,-2.63382
24.00000,-2.39986,-2.65006
24.10000,-2.40999,-2.66775
24.20000,-2.41986,-2.69736
24.30000,-2.42986,-2.71643
24.40000,-2.43999,-2.73394
24.50000,-2.44973,-2.74867
24.60000,-2.45986,-2.76655
24.70000,-2.46986,-2.80244
24.80000,-2.47959,-2.82892
24.90000,-2.48999,-2.86499
25.00000,-2.49986,-2.89906
25.10000,-2.50959,-2.91467
25.20000,-2.51999,-2.96485
25.30000,-2.52986,-2.99590
25.40000,-2.53986,-3.02951
25.50000,-2.55013,-3.06995
25.60000,-2.55986,-3.08818
25.70000,-2.56986,-3.11569
25.80000,-2.57999,-3.14049
25.90000,-2.58999,-3.16450
26.00000,-2.59973,-3.18341
26.10000,-2.60986,-3.20643
26.20000,-2.61986,-3.23865
26.30000,-2.62959,-3.26187
26.40000,-2.63999,-3.27147
26.50000,-2.64986,-3.29650
26.60000,-2.65959,-3.32152
26.70000,-2.67026,-3.36878
26.80000,-2.67999,-3.39999
26.90000,-2.68986,-3.42074
27.00000,-2.69999,-3.46467
27.10000,-2.70973,-3.49434
27.20000,-2.71986,-3.53822
27.30000,-2.72986,-3.57908
27.40000,-2.73973,-3.60900
27.50000,-2.74973,-3.64629
27.60000,-2.75973,-3.67842
27.70000,-2.76973,-3.71616
27.80000,-2.77959,-3.75632
27.90000,-2.78999,-3.78710
28.00000,-2.79999,-3.81853
28.10000,-2.80959,-3.83550
28.20000,-2.82013,-3.87910
28.30000,-2.82986,-3.92066
28.40000,-2.83986,-3.94046
28.50000,-2.85013,-3.98524
28.60000,-2.85959,-4.00620
28.70000,-2.86973,-4.04710
28.80000,-2.87999,-4.08060
28.90000,-2.88959,-4.10324
29.00000,-2.89973,-3.95987
29.10000,-2.90986,-3.99539
29.20000,-2.91973,-4.02953
29.30000,-2.92999,-4.07639
29.40000,-2.93999,-4.12046
29.50000,-2.94986,-4.16379
29.60000,-2.95999,-4.19562
29.70000,-2.96999,-4.24681
29.80000,-2.97986,-4.27595
29.90000,-2.98973,-4.31500
30.00000,-2.99999,-4.35538
30.10000,-3.00973,-4.39118
30.20000,-3.01973,-4.43665
30.30000,-3.02986,-4.47583
30.40000,-3.03946,-4.51565
30.50000,-3.04986,-4.54428
30.60000,-3.05973,-4.57833
30.70000,-3.06973,-4.61684
30.80000,-3.07986,-4.65291
30.90000,-3.08986,-4.68733
31.00000,-3.09999,-4.69287
31.10000,-3.10986,-4.73223
31.20000,-3.11999,-4.75423
31.30000,-3.12973,-4.80220
31.40000,-3.13959,-4.83763
31.50000,-3.14999,-4.86719
31.60000,-3.15973,-4.88455
31.70000,-3.16986,-4.91493
31.80000,-3.17999,-4.95013
31.90000,-3.18973,-4.96554
32.00000,-3.19999,-4.99937
32.10000,-3.20999,-5.02786
32.20000,-3.21959,-5.06566
32.30000,-3.22999,-5.09549
32.40000,-3.23986,-5.12944
32.50000,-3.24973,-5.16406
32.60000,-3.25986,-5.17430
32.70000,-3.26973,-5.22557
32.80000,-3.27973,-5.25356
32.90000,-3.28973,-5.28727
33.00000,-3.29959,-5.31283
33.10000,-3.30973,-5.33155
33.20000,-3.31973,-5.36787
33.30000,-3.32999,-5.37980
33.40000,-3.33973,-5.39959
33.50000,-3.35013,-5.42336
33.60000,-3.35986,-5.44254
33.70000,-3.36946,-5.48076
33.80000,-3.38013,-5.51394
33.90000,-3.38986,-5.55012
34.00000,-3.39973,-5.58771
34.10000,-3.40999,-5.60943
34.20000,-3.41959,-5.64270
34.30000,-3.42973,-5.67420
34.40000,-3.43986,-5.70771
34.50000,-3.44972,-5.74481
34.60000,-3.45972,-5.77771
34.70000,-3.46986,-5.81728
34.80000,-3.47986,-5.86091
34.90000,-3.48986,-5.89347
35.00000,-3.49986,-5.92814
35.10000,-3.50986,-5.95413
35.20000,-3.51959,-5.98516
35.30000,-3.52999,-6.01511
35.40000,-3.53972,-6.03514
35.50000,-3.54959,-6.05499
35.60000,-3.55999,-6.01955
35.70000,-3.56972,-6.03727
35.80000,-3.57986,-6.07000
35.90000,-3.59012,-6.10371
36.00000,-3.59972,-6.14834
36.10000,-3.60986,-6.17339
36.20000,-3.61999,-6.22141
36.30000,-3.62986,-6.25722
36.40000,-3.63999,-6.28889
36.50000,-3.64986,-6.32467
36.60000,-3.65999,-6.35882
36.70000,-3.66972,-6.38172
36.80000,-3.67999,-6.40709
36.90000,-3.68972,-6.42988
37.00000,-3.69946,-6.43502
37.10000,-3.71012,-6.46907
37.20000,-3.71959,-6.49336
37.30000,-3.72986,-6.52389
37.40000,-3.73999,-6.55070
37.50000,-3.74972,-6.57109
37.60000,-3.75999,-6.55648
37.70000,-3.76999,-6.57536
37.80000,-3.77972,-6.58521
37.90000,-3.78986,-6.58318
38.00000,-3.79972,-6.57933
38.10000,-3.80959,-6.60227
38.20000,-3.81972,-6.64171
38.30000,-3.82972,-6.66367
38.40000,-3.83972,-6.69728
38.50000,-3.84972,-6.70785
38.60000,-3.85999,-6.72937
38.70000,-3.86986,-6.74568
38.80000,-3.87972,-6.75737
38.90000,-3.89012,-6.72097
39.00000,-3.89972,-6.73810
39.10000,-3.90986,-6.75577
39.20000,-3.91999,-6.77585
39.30000,-3.92946,-6.78052
39.40000,-3.93986,-6.81393
39.50000,-3.94986,-6.82535
39.60000,-3.95972,-6.83452
39.70000,-3.96972,-6.86812
39.80000,-3.97959,-6.88658
39.90000,-3.98986,-6.87676
40.00000,-3.99999,-6.88813
40.10000,-4.00999,-6.89920
40.20000,-4.01972,-6.91126
40.30000,-4.02986,-6.92424
40.40000,-4.03999,-6.94359
40.50000,-4.04972,-6.95333
40.60000,-4.05986,-6.96186
40.70000,-4.06986,-6.97189
40.80000,-4.07959,-6.97236
40.90000,-4.08999,-6.98281
41.00000,-4.09972,-7.00155
41.10000,-4.10959,-7.00750
41.20000,-4.12012,-7.02889
41.30000,-4.12986,-6.98096
41.40000,-4.13986,-6.99483
41.50000,-4.14999,-7.00405
41.60000,-4.15986,-7.00538
41.70000,-4.16986,-7.02895
41.80000,-4.17999,-7.03715
41.90000,-4.18999,-7.04348
42.00000,-4.19972,-7.05797
42.10000,-4.20986,-7.06260
42.20000,-4.21986,-7.07990
42.30000,-4.22959,-7.09584
42.40000,-4.23999,-7.11059
42.50000,-4.24972,-7.12583
42.60000,-4.25959,-7.13374
42.70000,-4.27026,-7.12518
42.80000,-4.27986,-7.14030
42.90000,-4.28972,-7.17103
43.00000,-4.29999,-7.18548
43.10000,-4.30972,-7.19852
43.20000,-4.31986,-7.20456
43.30000,-4.32986,-7.22172
43.40000,-4.33972,-7.24977
43.50000,-4.34972,-7.26830
43.60000,-4.35959,-7.27113
43.70000,-4.36972,-7.30156
43.80000,-4.37972,-7.31731
43.90000,-4.38986,-7.33280
44.00000,-4.39986,-7.35132
44.10000,-4.40959,-7.36234
44.20000,-4.42012,-7.38693
44.30000,-4.42986,-7.40680
44.40000,-4.43972,-7.43835
44.50000,-4.44999,-7.46563
44.60000,-4.45959,-7.47851
44.70000,-4.46972,-7.52558
44.80000,-4.47999,-7.53591
44.90000,-4.48959,-7.55268
45.00000,-4.49972,-7.57984
45.10000,-4.50986,-7.59033
45.20000,-4.51972,-7.60394
45.30000,-4.52986,-7.61938
45.40000,-4.53986,-7.63596
45.50000,-4.54986,-7.66086
45.60000,-4.55999,-7.67150
45.70000,-4.57012,-7.68464
45.80000,-4.57986,-7.70719
45.90000,-4.58959,-7.71532
46.00000,-4.59999,-7.73462
46.10000,-4.60959,-7.74385
46.20000,-4.61972,-7.77542
46.30000,-4.62986,-7.77984
46.40000,-4.63959,-7.79975
46.50000,-4.64999,-7.80509
46.60000,-4.66012,-7.81205
46.70000,-4.66986,-7.82354
46.80000,-4.67999,-7.84172
46.90000,-4.68986,-7.84408
47.00000,-4.69999,-7.85522
47.10000,-4.70999,-7.86948
47.20000,-4.71999,-7.88413
47.30000,-4.72972,-7.88596
47.40000,-4.73972,-7.84702
47.50000,-4.74999,-7.86022
47.60000,-4.75959,-7.85936
47.70000,-4.76972,-7.90123
47.80000,-4.77986,-7.90933
47.90000,-4.78959,-7.93359
48.00000,-4.79999,-7.94658
48.10000,-4.80999,-7.96023
48.20000,-4.81972,-7.97773
48.30000,-4.82986,-7.98874
48.40000,-4.83985,-8.00950
48.50000,-4.84985,-8.02459
48.60000,-4.85999,-8.02418
48.70000,-4.86972,-8.03951
48.80000,-4.87985,-8.05213
48.90000,-4.88972,-8.06897
49.00000,-4.89972,-8.08863
49.10000,-4.90959,-8.09454
49.20000,-4.91972,-8.11688
49.30000,-4.93012,-8.12997
49.40000,-4.93972,-8.13795
49.50000,-4.94999,-8.11257
49.60000,-4.95985,-8.05548
49.70000,-4.96959,-8.04690
49.80000,-4.98012,-8.04205
49.90000,-4.98985,-8.04788
50.00000,-4.99972,-8.06283
50.10000,-5.00985,-8.05325
50.20000,-5.01959,-8.06163
50.30000,-5.02972,-8.07228
50.40000,-5.03985,-8.05246
50.50000,-5.04985,-8.04459
50.60000,-5.05985,-8.04221
50.70000,-5.06985,-8.05787
50.80000,-5.07999,-8.02385
50.90000,-5.08999,-8.02671
51.00000,-5.09999,-8.03301
51.10000,-5.10985,-8.04932
51.20000,-5.11959,-8.05800
51.30000,-5.12999,-8.05288
51.40000,-5.13985,-8.05400
51.50000,-5.14959,-8.04039
51.60000,-5.15999,-8.03758
51.70000,-5.16972,-8.03790
51.80000,-5.17972,-8.03624
51.90000,-5.19012,-8.05483
52.00000,-5.19959,-8.06434
52.10000,-5.20985,-8.05283
52.20000,-5.21999,-8.06193
52.30000,-5.22999,-8.07545
52.40000,-5.23999,-8.09039
52.50000,-5.24985,-8.11804
52.60000,-5.25999,-8.07144
52.70000,-5.26972,-8.05989
52.80000,-5.27999,-8.06898
52.90000,-5.28972,-8.07370
53.00000,-5.29945,-8.10034
53.10000,-5.31012,-8.09760
53.20000,-5.31972,-8.09441
53.30000,-5.32999,-8.10762
53.40000,-5.33999,-8.12851
53.50000,-5.34959,-8.14381
53.60000,-5.35999,-8.15062
53.70000,-5.36999,-8.17079
53.80000,-5.37985,-8.19045
53.90000,-5.38985,-8.17669
54.00000,-5.39972,-8.19112
54.10000,-5.40972,-8.20264
54.20000,-5.41972,-8.22320
54.30000,-5.42972,-8.23937
54.40000,-5.43972,-8.25429
54.50000,-5.44959,-8.26919
54.60000,-5.45999,-8.25563
54.70000,-5.46985,-8.27101
54.80000,-5.47985,-8.26204
54.90000,-5.49012,-8.26888
55.00000,-5.49972,-8.26950
55.10000,-5.50985,-8.28227
55.20000,-5.51999,-8.29265
55.30000,-5.52945,-8.30705
55.40000,-5.53999,-8.31459
55.50000,-5.54985,-8.31904
55.60000,-5.55959,-8.32401
55.70000,-5.56985,-8.35176
55.80000,-5.57972,-8.36502
55.90000,-5.58985,-8.35746
56.00000,-5.59999,-8.36171
56.10000,-5.60999,-8.37754
56.20000,-5.61985,-8.39488
56.30000,-5.62985,-8.40266
56.40000,-5.63999,-8.42554
56.50000,-5.64972,-8.43193
56.60000,-5.65985,-8.42816
56.70000,-5.66985,-8.45799
56.80000,-5.67945,-8.46999
56.90000,-5.68985,-8.44898
57.00000,-5.69985,-8.46263
57.10000,-5.70959,-8.46814
57.20000,-5.71999,-8.20153
57.30000,-5.72985,-8.21247
57.40000,-5.73985,-8.22350
57.50000,-5.74999,-8.24340
57.60000,-5.75985,-8.26267
57.70000,-5.76972,-8.27816
57.80000,-5.77972,-8.29943
57.90000,-5.78985,-8.31987
58.00000,-5.79972,-8.31122
58.10000,-5.80985,-8.18734
58.20000,-5.81985,-8.22442
58.30000,-5.82959,-8.22492
58.40000,-5.83999,-8.23973
58.50000,-5.84985,-8.25310
58.60000,-5.85959,-8.25924
58.70000,-5.87012,-8.27100
58.80000,-5.87985,-8.28395
58.90000,-5.88985,-8.30786
59.00000,-5.89999,-8.32140
59.10000,-5.90972,-8.33989
59.20000,-5.91985,-8.34732
59.30000,-5.92985,-8.35118
59.40000,-5.93972,-8.37862
59.50000,-5.94972,-8.39740
59.60000,-5.95959,-8.40819
59.70000,-5.96972,-8.43011
59.80000,-5.97972,-8.43838
59.90000,-5.98999,-8.44789
60.00000,-5.99999,-8.46883
60.10000,-6.00959,-8.47451
60.20000,-6.01999,-8.49092
60.30000,-6.02985,-8.49278
60.40000,-6.03972,-8.50258
60.50000,-6.05012,-8.53174
60.60000,-6.05959,-8.53438
60.70000,-6.06972,-8.55696
60.80000,-6.07999,-8.57268
60.90000,-6.08959,-8.58853
61.00000,-6.09972,-8.57202
61.10000,-6.10985,-8.57457
61.20000,-6.11972,-8.59209
61.30000,-6.12972,-8.60435
61.40000,-6.13985,-8.61809
61.50000,-6.14985,-8.63090
61.60000,-6.15985,-8.63629
61.70000,-6.17012,-8.65411
61.80000,-6.17985,-8.66698
61.90000,-6.18958,-8.68309
62.00000,-6.20012,-8.68831
62.10000,-6.20972,-8.68473
62.20000,-6.21972,-8.70243
62.30000,-6.22985,-8.71274
62.40000,-6.23945,-8.72649
62.50000,-6.24998,-8.73373
62.60000,-6.25998,-8.74520
62.70000,-6.26985,-8.75267
62.80000,-6.27998,-8.76465
62.90000,-6.28985,-8.78201
63.00000,-6.29998,-8.79893
63.10000,-6.30998,-8.81166
63.20000,-6.31998,-8.82515
63.30000,-6.32972,-8.81300
63.40000,-6.33972,-8.83158
63.50000,-6.34998,-8.84152
63.60000,-6.35958,-8.84692
63.70000,-6.36972,-8.87346
63.80000,-6.37985,-8.88389
63.90000,-6.38958,-8.89208
64.00000,-6.39998,-8.90700
64.10001,-6.40998,-8.92498
64.20000,-6.41958,-8.93437
64.30000,-6.42998,-8.95441
64.40000,-6.43985,-8.96232
64.50000,-6.44972,-8.97039
64.60001,-6.45985,-8.97742
64.70000,-6.46972,-8.99076
64.80000,-6.47985,-8.99961
64.90000,-6.48972,-9.00802
65.00000,-6.49972,-9.01392
65.10001,-6.50972,-9.03072
65.20000,-6.51972,-9.03938
65.30000,-6.53012,-9.05707
65.40000,-6.53972,-9.05990
65.50000,-6.54998,-9.07054
65.60001,-6.56012,-9.05833
65.70001,-6.56958,-9.06983
65.80000,-6.57998,-9.08497
65.90000,-6.58985,-9.08690
66.00000,-6.59972,-9.10036
66.10001,-6.60972,-9.10475
66.20001,-6.61958,-9.11533
66.30000,-6.62972,-9.13343
66.40000,-6.63985,-9.14190
66.50000,-6.64985,-9.08752
66.60001,-6.65998,-9.03517
66.70001,-6.66985,-9.03989
66.80000,-6.67998,-9.04997
66.90000,-6.68998,-9.06095
67.00000,-6.69985,-9.06856
67.10001,-6.70985,-9.07785
67.20001,-6.71958,-9.07864
67.30000,-6.72998,-9.08604
67.40000,-6.73998,-9.07343
67.50000,-6.74958,-9.04806
67.60001,-6.75998,-8.79660
67.70001,-6.76972,-8.79881
67.80000,-6.77985,-8.81115
67.90000,-6.78998,-8.81894
68.00000,-6.79958,-8.83504
68.10001,-6.80985,-8.83313
68.20001,-6.81998,-8.85813
68.30000,-6.82985,-8.86192
68.40000,-6.83998,-8.87782
68.50000,-6.84985,-8.89760
68.60001,-6.85998,-8.91239
68.70001,-6.86972,-8.92035
68.80000,-6.87998,-8.93324
68.90000,-6.88972,-8.94785
69.00000,-6.89945,-8.96083
69.10001,-6.91012,-8.97315
69.20001,-6.91958,-8.98067
69.30000,-6.92985,-9.00410
69.40000,-6.93998,-9.00631
69.50000,-6.94958,-9.01961
69.60001,-6.95998,-9.02750
69.70001,-6.96998,-9.05077
69.80000,-6.97972,-9.07014
69.90000,-6.98985,-9.07651
70.00000,-6.99972,-9.09291
70.10001,-7.00972,-9.05169
70.20001,-7.01972,-9.08238
70.30000,-7.02972,-9.03806
70.40000,-7.03985,-9.03666
70.50000,-7.04972,-9.05869
70.60001,-7.05998,-9.06936
70.70001,-7.06985,-9.08061
70.80000,-7.07985,-9.09854
70.90000,-7.09012,-9.11153
71.00000,-7.09958,-9.12752
71.10001,-7.10985,-9.13578
71.20001,-7.11998,-9.15387
71.30000,-7.12958,-9.16269
71.40000,-7.13985,-9.17775
71.50000,-7.14985,-9.18556
71.60001,-7.15972,-9.19180
71.70001,-7.16985,-9.21096
71.80000,-7.17972,-9.22555
71.90000,-7.18985,-9.23402
72.00000,-7.19998,-9.24180
72.10001,-7.20998,-9.25345
72.20001,-7.21985,-9.26635
72.30000,-7.22985,-9.28077
72.40000,-7.24012,-9.29650
72.50000,-7.24985,-9.29978
72.60001,-7.25998,-9.30730
72.70001,-7.26985,-9.32972
72.80000,-7.27958,-9.30642
72.90000,-7.28998,-9.32009
73.00000,-7.29985,-9.31713
73.10001,-7.30958,-9.31493
73.20001,-7.31998,-9.32998
73.30000,-7.32985,-9.33419
73.40000,-7.33985,-9.34656
73.50000,-7.35012,-9.35218
73.60001,-7.35985,-9.33598
73.70001,-7.36985,-9.35946
73.80000,-7.37985,-9.36831
73.90000,-7.38985,-9.38231
74.00000,-7.39972,-9.38779
74.10001,-7.40972,-9.29334
74.20001,-7.41985,-9.25096
74.30000,-7.42958,-9.27066
74.40000,-7.43998,-9.29216
74.50000,-7.44985,-9.28448
74.60001,-7.45958,-9.30194
74.70001,-7.47012,-9.34001
74.80000,-7.47985,-9.34944
74.90000,-7.48985,-9.35669
75.00000,-7.49998,-9.37482
75.10001,-7.50971,-9.39529
75.20001,-7.51998,-9.40572
75.30000,-7.52985,-9.42292
75.40000,-7.53971,-9.43490
75.50000,-7.54971,-9.44663
75.60001,-7.55958,-9.44466
75.70001,-7.56971,-9.47640
75.80000,-7.57971,-9.49179
75.90000,-7.58985,-9.51106
76.00000,-7.59985,-9.53184
76.10001,-7.60971,-9.54776
76.20001,-7.62011,-9.52681
76.30000,-7.62985,-9.49893
76.40000,-7.63985,-9.51135
76.50000,-7.65011,-9.51269
76.60001,-7.65958,-9.52141
76.70001,-7.66971,-9.55446
76.80000,-7.67998,-9.56472
76.90000,-7.68945,-9.54557
77.00000,-7.69971,-9.56928
77.10001,-7.70985,-9.54516
77.20001,-7.71985,-9.56692
77.30000,-7.72998,-9.56971
77.40000,-7.73985,-9.58812
77.50000,-7.74998,-9.61327
77.60001,-7.75985,-9.61725
77.70001,-7.76985,-9.63067
77.80000,-7.77971,-9.64056
77.90000,-7.78971,-9.65840
78.00000,-7.80011,-9.68080
78.10001,-7.80971,-9.69488
78.20001,-7.81971,-9.72418
78.30000,-7.82985,-9.75285
78.40000,-7.83958,-9.77832
78.50000,-7.84998,-9.79272
78.60001,-7.85985,-9.80228
78.70001,-7.86985,-9.80169
78.80000,-7.87998,-9.82824
78.90000,-7.88971,-9.83694
79.00000,-7.89985,-9.85653
79.10001,-7.90985,-9.87147
79.20001,-7.91998,-9.88388
79.30000,-7.92985,-9.91031
79.40000,-7.93971,-9.88553
79.50000,-7.94985,-9.90553
79.60001,-7.95958,-9.91607
79.70001,-7.96971,-9.93920
79.80000,-7.97998,-9.94624
79.90000,-7.98971,-9.92626
80.00000,-8.00011,-9.94915
80.10001,-8.00998,-9.96722
80.20001,-8.01958,-9.98582
80.30000,-8.02998,-10.01111
80.40000,-8.03985,-10.02080
80.50001,-8.04985,-10.03569
80.60001,-8.05998,-10.04958
80.70001,-8.06958,-10.07512
80.80000,-8.07971,-10.09323
80.90000,-8.08971,-10.07445
81.00001,-8.09971,-10.09477
81.10001,-8.10958,-10.09737
81.20001,-8.11958,-10.11945
81.30000,-8.12998,-10.13930
81.40000,-8.13958,-10.14662
81.50001,-8.14998,-10.14393
81.60001,-8.15998,-10.16417
81.70001,-8.16958,-10.18491
81.80000,-8.18011,-10.19653
81.90000,-8.18985,-10.19368
82.00001,-8.19971,-9.84937
