[Pink 6x8 A 1m 2nd]
[Specimen: 2]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
897,10.503000,1006.491228,4.730261,3.784541,4.060921,2.811910
898,10.504000,983.353499,4.734301,3.788602,4.060612,2.713556
899,10.505000,1041.197822,4.738411,3.792663,4.060298,2.959442
900,10.506000,942.862473,4.742439,3.796723,4.059990,2.541435
901,10.507000,1046.982255,4.746478,3.800783,4.059681,2.984031
902,10.508000,960.215770,4.750553,3.804842,4.059369,2.615201
903,10.509000,1046.982255,4.754626,3.808901,4.059057,2.984031
904,10.510000,1046.982255,4.758876,3.812960,4.058731,2.984031
905,10.511000,1041.197822,4.763114,3.817019,4.058407,2.959442
906,10.512000,1116.395443,4.767492,3.821077,4.058071,3.279095
907,10.513000,1035.413390,4.771857,3.825135,4.057736,2.934853
908,10.514000,1127.964308,4.776246,3.829192,4.057399,3.328272
909,10.515000,1070.119984,4.780706,3.833250,4.057057,3.082385
910,10.516000,1070.119984,4.785047,3.837307,4.056724,3.082385
911,10.517000,1110.611011,4.789470,3.841363,4.056384,3.254506
912,10.518000,1052.766687,4.793858,3.845419,4.056047,3.008619
913,10.519000,1093.257714,4.798210,3.849475,4.055713,3.180740
914,10.520000,1052.766687,4.802561,3.853531,4.055379,3.008619
915,10.521000,1058.551119,4.806842,3.857586,4.055051,3.033208
916,10.522000,1052.766687,4.811123,3.861641,4.054723,3.008619
917,10.523000,1029.628958,4.815344,3.865695,4.054399,2.910265
918,10.524000,1018.060093,4.819495,3.869750,4.054080,2.861088
919,10.525000,1018.060093,4.823622,3.873804,4.053764,2.861088
920,10.526000,983.353499,4.827679,3.877857,4.053453,2.713556
921,10.527000,1029.628958,4.831759,3.881910,4.053141,2.910265
922,10.528000,994.922364,4.835861,3.885963,4.052826,2.762733
923,10.529000,1041.197822,4.839987,3.890016,4.052510,2.959442
924,10.530000,1041.197822,4.844206,3.894068,4.052186,2.959442
925,10.531000,1006.491228,4.848355,3.898121,4.051868,2.811910
926,10.532000,1070.119984,4.852562,3.902172,4.051545,3.082385
927,10.533000,1041.197822,4.856839,3.906224,4.051216,2.959442
928,10.534000,1070.119984,4.861115,3.910275,4.050888,3.082385
929,10.535000,1099.042146,4.865509,3.914325,4.050550,3.205329
930,10.536000,1058.551119,4.869878,3.918376,4.050214,3.033208
931,10.537000,1110.611011,4.874271,3.922426,4.049877,3.254506
932,10.538000,1099.042146,4.878745,3.926475,4.049532,3.205329
933,10.539000,1110.611011,4.883219,3.930525,4.049188,3.254506
934,10.540000,1162.670902,4.887821,3.934574,4.048834,3.475804
935,10.541000,1116.395443,4.892435,3.938623,4.048478,3.279095
936,10.542000,1214.730793,4.897153,3.942671,4.048115,3.697102
937,10.543000,1180.024199,4.902000,3.946719,4.047741,3.549570
938,10.544000,1272.575116,4.906964,3.950766,4.047358,3.942988
939,10.545000,1266.790684,4.912102,3.954813,4.046961,3.918400
940,10.546000,1272.575116,4.917240,3.958860,4.046564,3.942988
941,10.547000,1365.126034,4.922577,3.962907,4.046151,4.336407
942,10.548000,1307.281710,4.927983,3.966953,4.045733,4.090520
943,10.549000,1422.970357,4.933506,3.970998,4.045305,4.582294
944,10.550000,1376.694899,4.939168,3.975043,4.044866,4.385584
945,10.551000,1411.401493,4.944807,3.979088,4.044430,4.533116
946,10.552000,1451.892519,4.950597,3.983132,4.043981,4.705237
947,10.553000,1394.048196,4.956351,3.987176,4.043535,4.459350
948,10.554000,1498.167978,4.962198,3.991219,4.043081,4.901946
949,10.555000,1417.185925,4.968091,3.995262,4.042624,4.557705
950,10.556000,1486.599113,4.973960,3.999304,4.042168,4.852769
951,10.557000,1503.952410,4.980004,4.003346,4.041699,4.926535
952,10.558000,1498.167978,4.986070,4.007388,4.041228,4.901946
953,10.559000,1590.718895,4.992311,4.011429,4.040743,5.295365
954,10.560000,1509.736843,4.998575,4.015469,4.040256,4.951123
955,10.561000,1642.778787,5.004943,4.019509,4.039761,5.516662
956,10.562000,1613.856625,5.011521,4.023549,4.039249,5.393719
957,10.563000,1660.132084,5.018133,4.027588,4.038734,5.590428
958,10.564000,1694.838678,5.024907,4.031626,4.038206,5.737960
959,10.565000,1636.994354,5.031634,4.035664,4.037682,5.492074
960,10.566000,1723.760839,5.038418,4.039702,4.037154,5.860904
961,10.567000,1671.700948,5.045272,4.043738,4.036620,5.639606
962,10.568000,1700.623110,5.052078,4.047775,4.036089,5.762549
963,10.569000,1712.191975,5.058965,4.051811,4.035552,5.811726
964,10.570000,1665.916516,5.065780,4.055846,4.035021,5.615017
965,10.571000,1717.976407,5.072607,4.059881,4.034489,5.836315
966,10.572000,1677.485381,5.079456,4.063915,4.033954,5.664194
967,10.573000,1694.838678,5.086257,4.067949,4.033424,5.737960
968,10.574000,1723.760839,5.093151,4.071982,4.032886,5.860904
969,10.575000,1700.623110,5.100056,4.076014,4.032347,5.762549
970,10.576000,1735.329704,5.106983,4.080046,4.031807,5.910081
971,10.577000,1752.683001,5.114014,4.084078,4.031258,5.983847
972,10.578000,1764.251866,5.121102,4.088109,4.030704,6.033024
973,10.579000,1775.820731,5.128236,4.092139,4.030147,6.082202
974,10.580000,1798.958460,5.135439,4.096169,4.029584,6.180556
975,10.581000,1798.958460,5.142688,4.100198,4.029017,6.180556
976,10.582000,1845.233919,5.150028,4.104227,4.028443,6.377265
977,10.583000,1833.665054,5.157438,4.108255,4.027864,6.328088
978,10.584000,1868.371648,5.164893,4.112283,4.027280,6.475620
979,10.585000,1845.233919,5.172370,4.116310,4.026695,6.377265
980,10.586000,1868.371648,5.179847,4.120336,4.026110,6.475620
981,10.587000,1868.371648,5.187368,4.124362,4.025521,6.475620
982,10.588000,1839.449486,5.194831,4.128387,4.024937,6.352677
983,10.589000,1827.880622,5.202211,4.132412,4.024359,6.303499
984,10.590000,1798.958460,5.209508,4.136436,4.023788,6.180556
985,10.591000,1787.389595,5.216723,4.140460,4.023223,6.131379
986,10.592000,1735.329704,5.223809,4.144483,4.022669,5.910081
987,10.593000,1746.898569,5.230812,4.148505,4.022121,5.959258
988,10.594000,1660.132084,5.237664,4.152527,4.021585,5.590428
989,10.595000,1700.623110,5.244421,4.156548,4.021056,5.762549
990,10.596000,1625.425489,5.251108,4.160569,4.020533,5.442896
991,10.597000,1590.718895,5.257572,4.164589,4.020028,5.295365
992,10.598000,1567.581166,5.263920,4.168609,4.019531,5.197010
993,10.599000,1492.383546,5.270070,4.172628,4.019051,4.877357
994,10.600000,1521.305707,5.276125,4.176647,4.018578,5.000301
995,10.601000,1422.970357,5.282041,4.180665,4.018116,4.582294
996,10.602000,1405.617060,5.287724,4.184683,4.017673,4.508528
997,10.603000,1399.832628,5.293359,4.188701,4.017233,4.483939
998,10.604000,1307.281710,5.298796,4.192718,4.016809,4.090520
999,10.605000,1376.694899,5.304186,4.196734,4.016389,4.385584
1000,10.606000,1272.575116,5.309506,4.200751,4.015975,3.942988
1001,10.607000,1324.635007,5.314721,4.204766,4.015568,4.164286
1002,10.608000,1324.635007,5.320040,4.208782,4.015154,4.164286
1003,10.609000,1278.359549,5.325266,4.212797,4.014746,3.967577
1004,10.610000,1382.479331,5.330607,4.216811,4.014330,4.410173
1005,10.611000,1284.143981,5.335959,4.220825,4.013913,3.992166
1006,10.612000,1388.263763,5.341322,4.224839,4.013494,4.434762
1007,10.613000,1382.479331,5.346882,4.228852,4.013060,4.410173
1008,10.614000,1347.772737,5.352360,4.232865,4.012633,4.262641
1009,10.615000,1469.245816,5.358011,4.236878,4.012191,4.779003
1010,10.616000,1376.694899,5.363720,4.240890,4.011745,4.385584
1011,10.617000,1492.383546,5.369475,4.244901,4.011295,4.877357
1012,10.618000,1463.461384,5.375403,4.248912,4.010831,4.754414
1013,10.619000,1463.461384,5.381272,4.252923,4.010372,4.754414
1014,10.620000,1544.443437,5.387303,4.256933,4.009900,5.098655
1015,10.621000,1446.108087,5.393299,4.260942,4.009431,4.680648
1016,10.622000,1567.581166,5.399340,4.264952,4.008958,5.197010
1017,10.623000,1503.952410,5.405497,4.268960,4.008476,4.926535
1018,10.624000,1561.796734,5.411641,4.272969,4.007994,5.172421
1019,10.625000,1642.778787,5.418062,4.276976,4.007491,5.516662
1020,10.626000,1579.150031,5.424518,4.280984,4.006984,5.246187
1021,10.627000,1735.329704,5.431158,4.284990,4.006463,5.910081
1022,10.628000,1654.347651,5.437948,4.288997,4.005930,5.565840
1023,10.629000,1746.898569,5.444760,4.293002,4.005395,5.959258
1024,10.630000,1775.820731,5.451814,4.297007,4.004840,6.082202
1025,10.631000,1729.545272,5.458833,4.301012,4.004288,5.885492
1026,10.632000,1816.311757,5.465932,4.305016,4.003730,6.254322
1027,10.633000,1764.251866,5.473099,4.309019,4.003166,6.033024
1028,10.634000,1816.311757,5.480265,4.313022,4.002603,6.254322
1029,10.635000,1868.371648,5.487639,4.317025,4.002022,6.475620
1030,10.636000,1798.958460,5.494977,4.321026,4.001444,6.180556
1031,10.637000,1926.215972,5.502429,4.325027,4.000857,6.721507
1032,10.638000,1856.802783,5.509996,4.329028,4.000261,6.426443
1033,10.639000,1937.784836,5.517586,4.333028,3.999663,6.770684
1034,10.640000,1960.922566,5.525382,4.337027,3.999048,6.869039
1035,10.641000,1960.922566,5.533223,4.341026,3.998430,6.869039
1036,10.642000,2053.473483,5.541248,4.345024,3.997796,7.262457
1037,10.643000,1972.491430,5.549295,4.349022,3.997161,6.918216
1038,10.644000,2076.611213,5.557387,4.353018,3.996522,7.360812
1039,10.645000,2041.904618,5.565616,4.357015,3.995872,7.213280
1040,10.646000,2053.473483,5.573797,4.361010,3.995226,7.262457
1041,10.647000,2117.102239,5.582128,4.365005,3.994568,7.532932
1042,10.648000,2030.335754,5.590411,4.368999,3.993913,7.164102
1043,10.649000,2088.180077,5.598635,4.372993,3.993263,7.409989
1044,10.650000,2082.395645,5.606961,4.376986,3.992605,7.385400
1045,10.651000,1984.060295,5.615078,4.380978,3.991963,6.967393
1046,10.652000,2070.826780,5.623171,4.384970,3.991323,7.336223
1047,10.653000,1914.647107,5.631124,4.388961,3.990695,6.672329
1048,10.654000,1937.784836,5.638811,4.392951,3.990087,6.770684
1049,10.655000,1897.293810,5.646461,4.396941,3.989483,6.598563
1050,10.656000,1758.467433,5.653753,4.400930,3.988907,6.008436
1051,10.657000,1822.096189,5.660894,4.404919,3.988343,6.278911
1052,10.658000,1648.563219,5.667814,4.408907,3.987797,5.541251
1053,10.659000,1677.485381,5.674446,4.412894,3.987274,5.664194
1054,10.660000,1613.856625,5.681007,4.416881,3.986756,5.393719
1055,10.661000,1509.736843,5.687233,4.420868,3.986266,4.951123
1056,10.662000,1584.934463,5.693401,4.424854,3.985780,5.270776
1057,10.663000,1457.676951,5.699464,4.428840,3.985302,4.729825
1058,10.664000,1486.599113,5.705331,4.432825,3.984840,4.852769
1059,10.665000,1428.754790,5.711139,4.436809,3.984383,4.606882
1060,10.666000,1353.557169,5.716682,4.440793,3.983947,4.287230
1061,10.667000,1399.832628,5.722166,4.444777,3.983516,4.483939
1062,10.668000,1214.730793,5.727373,4.448760,3.983107,3.697102
1063,10.669000,1243.652955,5.732269,4.452743,3.982723,3.820045
1064,10.670000,1133.748740,5.737003,4.456726,3.982351,3.352861
1065,10.671000,1064.335552,5.741380,4.460708,3.982009,3.057797
1066,10.672000,1075.904417,5.745641,4.464690,3.981676,3.106974
1067,10.673000,890.802581,5.749556,4.468671,3.981371,2.320137
1068,10.674000,954.431337,5.753229,4.472653,3.981085,2.590612
1069,10.675000,775.113934,5.756672,4.476634,3.980818,1.828364
1070,10.676000,734.622908,5.759677,4.480614,3.980586,1.656243
1071,10.677000,711.485179,5.762555,4.484595,3.980364,1.557889
1072,10.678000,566.874370,5.765099,4.488575,3.980169,0.943172
1073,10.679000,624.718693,5.767470,4.492555,3.979988,1.189059
1074,10.680000,456.970155,5.769623,4.496535,3.979824,0.475988
1075,10.681000,462.754588,5.771453,4.500515,3.979687,0.500576
1076,10.682000,428.047994,5.773225,4.504494,3.979554,0.353045
1077,10.683000,335.497076,5.774745,4.508474,3.979441,-0.040374
1078,10.684000,375.988103,5.776160,4.512453,3.979337,0.131747
1079,10.685000,300.790482,5.777507,4.516433,3.979238,-0.187906
1080,10.686000,300.790482,5.778704,4.520412,3.979152,-0.187906
1081,10.687000,312.359347,5.779924,4.524391,3.979063,-0.138729
1082,10.688000,271.868320,5.781086,4.528370,3.978980,-0.310849
1083,10.689000,329.712644,5.782283,4.532349,3.978893,-0.064963
1084,10.690000,277.652753,5.783491,4.536328,3.978806,-0.286261
1085,10.691000,312.359347,5.784665,4.540306,3.978721,-0.138729
1086,10.692000,312.359347,5.785908,4.544285,3.978631,-0.138729
1087,10.693000,318.143779,5.787162,4.548264,3.978539,-0.114140
1088,10.694000,404.910264,5.788600,4.552242,3.978433,0.254690
1089,10.695000,347.065941,5.790096,4.556221,3.978323,0.008803
1090,10.696000,439.616858,5.791661,4.560199,3.978207,0.402222
1091,10.697000,439.616858,5.793410,4.564177,3.978075,0.402222
1092,10.698000,456.970155,5.795193,4.568155,3.977942,0.475988
1093,10.699000,543.736641,5.797183,4.572133,3.977791,0.844818
1094,10.700000,480.107885,5.799220,4.576111,3.977637,0.574342
1095,10.701000,578.443235,5.801325,4.580088,3.977477,0.992350
1096,10.702000,526.383344,5.803522,4.584065,3.977310,0.771052
1097,10.703000,595.796532,5.805754,4.588043,3.977140,1.066116
1098,10.704000,595.796532,5.808123,4.592020,3.976959,1.066116
1099,10.705000,572.658802,5.810446,4.595997,3.976781,0.967761
1100,10.706000,642.071991,5.812862,4.599973,3.976597,1.262825
1101,10.707000,561.089938,5.815254,4.603950,3.976414,0.918584
1102,10.708000,630.503126,5.817623,4.607926,3.976233,1.213648
1103,10.709000,578.443235,5.820027,4.611902,3.976049,0.992350
1104,10.710000,566.874370,5.822303,4.615878,3.975875,0.943172
1105,10.711000,590.012099,5.824603,4.619854,3.975700,1.041527
1106,10.712000,566.874370,5.826903,4.623830,3.975524,0.943172
1107,10.713000,566.874370,5.829156,4.627805,3.975352,0.943172
1108,10.714000,555.305505,5.831387,4.631780,3.975182,0.893995
1109,10.715000,549.521073,5.833583,4.635755,3.975015,0.869406
1110,10.716000,526.383344,5.835721,4.639730,3.974852,0.771052
1111,10.717000,526.383344,5.837813,4.643705,3.974694,0.771052
1112,10.718000,451.185723,5.839756,4.647680,3.974547,0.451399
1113,10.719000,491.676749,5.841630,4.651654,3.974406,0.623520
1114,10.720000,410.694697,5.843423,4.655629,3.974271,0.279279
1115,10.721000,410.694697,5.845055,4.659603,3.974149,0.279279
1116,10.722000,329.712644,5.846526,4.663577,3.974040,-0.064963
1117,10.723000,289.221617,5.847756,4.667551,3.973951,-0.237083
1118,10.724000,271.868320,5.848871,4.671525,3.973871,-0.310849
1119,10.725000,190.886267,5.849790,4.675499,3.973806,-0.655090
1120,10.726000,161.964106,5.850492,4.679472,3.973760,-0.778034
1121,10.727000,156.179673,5.851124,4.683446,3.973719,-0.802622
1122,10.728000,92.550918,5.851618,4.687420,3.973689,-1.073098
1123,10.729000,133.041944,5.852066,4.691394,3.973662,-0.900977
1124,10.730000,75.197621,5.852480,4.695367,3.973639,-1.146864
1125,10.731000,69.413188,5.852767,4.699341,3.973625,-1.171452
1126,10.732000,75.197621,5.853054,4.703314,3.973612,-1.146864
1127,10.733000,-11.568865,5.853181,4.707288,3.973612,-1.515693
1128,10.734000,28.922162,5.853215,4.711262,3.973619,-1.343573
1129,10.735000,-52.059891,5.853169,4.715235,3.973632,-1.687814
1130,10.736000,-40.491026,5.852985,4.719209,3.973657,-1.638637
1131,10.737000,-63.628756,5.852779,4.723183,3.973683,-1.736991
1132,10.738000,-115.688647,5.852422,4.727156,3.973722,-1.958289
1133,10.739000,-127.257512,5.851940,4.731130,3.973770,-2.007467
1134,10.740000,-144.610809,5.851399,4.735104,3.973824,-2.081233
1135,10.741000,-167.748538,5.850779,4.739078,3.973884,-2.179587
1136,10.742000,-167.748538,5.850112,4.743052,3.973947,-2.179587
1137,10.743000,-219.808429,5.849342,4.747026,3.974019,-2.400885
1138,10.744000,-231.377294,5.848446,4.751000,3.974101,-2.450062
1139,10.745000,-242.946159,5.847503,4.754974,3.974187,-2.499240
1140,10.746000,-242.946159,5.846538,4.758948,3.974275,-2.499240
1141,10.747000,-277.652753,5.845503,4.762922,3.974368,-2.646772
1142,10.748000,-266.083888,5.844423,4.766897,3.974465,-2.597594
1143,10.749000,-266.083888,5.843365,4.770871,3.974560,-2.597594
1144,10.750000,-254.515023,5.842330,4.774846,3.974653,-2.548417
1145,10.751000,-277.652753,5.841273,4.778821,3.974748,-2.646772
1146,10.752000,-242.946159,5.840238,4.782795,3.974841,-2.499240
1147,10.753000,-289.221617,5.839181,4.786770,3.974936,-2.695949
1148,10.754000,-242.946159,5.838123,4.790745,3.975031,-2.499240
1149,10.755000,-318.143779,5.837008,4.794720,3.975131,-2.818892
1150,10.756000,-329.712644,5.835720,4.798696,3.975245,-2.868070
1151,10.757000,-312.359347,5.834444,4.802671,3.975357,-2.794304
1152,10.758000,-375.988103,5.833076,4.806646,3.975477,-3.064779
1153,10.759000,-335.497076,5.831661,4.810622,3.975601,-2.892658
1154,10.760000,-381.772535,5.830235,4.814597,3.975726,-3.089367
1155,10.761000,-428.047994,5.828626,4.818573,3.975866,-3.286077
1156,10.762000,-375.988103,5.827027,4.822549,3.976004,-3.064779
1157,10.763000,-451.185723,5.825383,4.826525,3.976146,-3.384431
1158,10.764000,-416.479129,5.823658,4.830501,3.976295,-3.236899
1159,10.765000,-433.832426,5.821967,4.834478,3.976441,-3.310665
1160,10.766000,-485.892317,5.820139,4.838454,3.976598,-3.531963
1161,10.767000,-433.832426,5.818310,4.842431,3.976756,-3.310665
1162,10.768000,-514.814479,5.816423,4.846408,3.976917,-3.654907
1163,10.769000,-416.479129,5.814572,4.850385,3.977076,-3.236899
1164,10.770000,-480.107885,5.812789,4.854362,3.977230,-3.507375
1165,10.771000,-433.832426,5.810971,4.858339,3.977386,-3.310665
1166,10.772000,-416.479129,5.809280,4.862317,3.977532,-3.236899
1167,10.773000,-468.539020,5.807520,4.866294,3.977684,-3.458197
1168,10.774000,-422.263561,5.805748,4.870272,3.977836,-3.261488
1169,10.775000,-451.185723,5.804011,4.874250,3.977986,-3.384431
1170,10.776000,-456.970155,5.802205,4.878228,3.978141,-3.409020
1171,10.777000,-428.047994,5.800444,4.882206,3.978293,-3.286077
1172,10.778000,-439.616858,5.798718,4.886185,3.978442,-3.335254
1173,10.779000,-439.616858,5.796969,4.890163,3.978592,-3.335254
1174,10.780000,-422.263561,5.795255,4.894142,3.978740,-3.261488
1175,10.781000,-416.479129,5.793586,4.898121,3.978884,-3.236899
1176,10.782000,-399.125832,5.791964,4.902100,3.979025,-3.163133
1177,10.783000,-399.125832,5.790375,4.906079,3.979163,-3.163133
1178,10.784000,-393.341400,5.788799,4.910058,3.979299,-3.138545
1179,10.785000,-404.910264,5.787210,4.914037,3.979437,-3.187722
1180,10.786000,-358.634806,5.785691,4.918017,3.979569,-2.991013
1181,10.787000,-451.185723,5.784080,4.921997,3.979709,-3.384431
1182,10.788000,-364.419238,5.782457,4.925976,3.979849,-3.015601
1183,10.789000,-404.910264,5.780926,4.929956,3.979982,-3.187722
1184,10.790000,-393.341400,5.779337,4.933936,3.980120,-3.138545
1185,10.791000,-370.203670,5.777818,4.937916,3.980252,-3.040190
1186,10.792000,-404.910264,5.776275,4.941897,3.980386,-3.187722
1187,10.793000,-335.497076,5.774802,4.945877,3.980514,-2.892658
1188,10.794000,-364.419238,5.773409,4.949858,3.980636,-3.015601
1189,10.795000,-335.497076,5.772015,4.953839,3.980758,-2.892658
1190,10.796000,-277.652753,5.770795,4.957819,3.980866,-2.646772
1191,10.797000,-306.574914,5.769632,4.961800,3.980970,-2.769715
1192,10.798000,-225.592862,5.768573,4.965781,3.981065,-2.425474
1193,10.799000,-237.161726,5.767652,4.969762,3.981149,-2.474651
1194,10.800000,-208.239564,5.766765,4.973744,3.981230,-2.351708
1195,10.801000,-167.748538,5.766017,4.977725,3.981300,-2.179587
1196,10.802000,-202.455132,5.765280,4.981706,3.981369,-2.327119
1197,10.803000,-104.119782,5.764669,4.985688,3.981428,-1.909112
1198,10.804000,-156.179673,5.764151,4.989669,3.981480,-2.130410
1199,10.805000,-104.119782,5.763633,4.993651,3.981531,-1.909112
1200,10.806000,-98.335350,5.763230,4.997632,3.981573,-1.884523
1201,10.807000,-121.473079,5.762792,5.001614,3.981618,-1.982878
1202,10.808000,-34.706594,5.762482,5.005595,3.981653,-1.614048
1203,10.809000,-104.119782,5.762205,5.009577,3.981685,-1.909112
1204,10.810000,-40.491026,5.761917,5.013559,3.981718,-1.638637
1205,10.811000,-57.844323,5.761721,5.017540,3.981744,-1.712403
1206,10.812000,-86.766485,5.761434,5.021522,3.981777,-1.835346
1207,10.813000,-11.568865,5.761238,5.025504,3.981802,-1.515693
1208,10.814000,-86.766485,5.761042,5.029486,3.981828,-1.835346
1209,10.815000,11.568865,5.760892,5.033468,3.981850,-1.417339
1210,10.816000,-28.922162,5.760858,5.037449,3.981862,-1.589459
1211,10.817000,-23.137729,5.760754,5.041431,3.981880,-1.564871
1212,10.818000,52.059891,5.760812,5.045413,3.981886,-1.245218
1213,10.819000,-23.137729,5.760869,5.049395,3.981891,-1.564871
1214,10.820000,69.413188,5.760961,5.053377,3.981893,-1.171452
1215,10.821000,17.353297,5.761134,5.057359,3.981889,-1.392750
1216,10.822000,23.137729,5.761215,5.061341,3.981892,-1.368161
1217,10.823000,69.413188,5.761399,5.065323,3.981887,-1.171452
1218,10.824000,-11.568865,5.761514,5.069305,3.981888,-1.515693
1219,10.825000,40.491026,5.761572,5.073286,3.981893,-1.294395
1220,10.826000,-17.353297,5.761618,5.077268,3.981899,-1.540282
1221,10.827000,-34.706594,5.761514,5.081250,3.981917,-1.614048
1222,10.828000,-28.922162,5.761387,5.085232,3.981937,-1.589459
1223,10.829000,-69.413188,5.761192,5.089214,3.981963,-1.761580
1224,10.830000,-34.706594,5.760984,5.093196,3.981989,-1.614048
1225,10.831000,-109.904215,5.760696,5.097178,3.982022,-1.933701
1226,10.832000,-63.628756,5.760351,5.101160,3.982060,-1.736991
1227,10.833000,-109.904215,5.760005,5.105142,3.982098,-1.933701
1228,10.834000,-133.041944,5.759522,5.109124,3.982146,-2.032055
1229,10.835000,-80.982053,5.759096,5.113107,3.982190,-1.810757
1230,10.836000,-150.395241,5.758635,5.117089,3.982237,-2.105821
1231,10.837000,-104.119782,5.758128,5.121071,3.982288,-1.909112
1232,10.838000,-144.610809,5.757633,5.125053,3.982337,-2.081233
1233,10.839000,-179.317403,5.756988,5.129036,3.982399,-2.228764
1234,10.840000,-144.610809,5.756343,5.133018,3.982461,-2.081233
1235,10.841000,-185.101835,5.755686,5.137001,3.982523,-2.253353
1236,10.842000,-190.886267,5.754938,5.140983,3.982594,-2.277942
1237,10.843000,-185.101835,5.754189,5.144966,3.982664,-2.253353
1238,10.844000,-237.161726,5.753348,5.148948,3.982741,-2.474651
1239,10.845000,-185.101835,5.752507,5.152931,3.982818,-2.253353
1240,10.846000,-231.377294,5.751678,5.156914,3.982895,-2.450062
1241,10.847000,-208.239564,5.750802,5.160897,3.982975,-2.351708
1242,10.848000,-190.886267,5.750007,5.164880,3.983049,-2.277942
1243,10.849000,-214.023997,5.749201,5.168863,3.983124,-2.376296
1244,10.850000,-156.179673,5.748464,5.172846,3.983193,-2.130410
1245,10.851000,-167.748538,5.747819,5.176830,3.983254,-2.179587
1246,10.852000,-156.179673,5.747173,5.180813,3.983316,-2.130410
1247,10.853000,-109.904215,5.746643,5.184796,3.983369,-1.933701
1248,10.854000,-161.964106,5.746102,5.188780,3.983422,-2.154998
1249,10.855000,-92.550918,5.745595,5.192763,3.983473,-1.859935
1250,10.856000,-92.550918,5.745226,5.196746,3.983512,-1.859935
1251,10.857000,-52.059891,5.744938,5.200730,3.983545,-1.687814
1252,10.858000,23.137729,5.744881,5.204714,3.983559,-1.368161
1253,10.859000,-23.137729,5.744881,5.208697,3.983569,-1.564871
1254,10.860000,57.844323,5.744950,5.212681,3.983573,-1.220630
1255,10.861000,69.413188,5.745203,5.216664,3.983563,-1.171452
1256,10.862000,109.904215,5.745561,5.220648,3.983544,-0.999332
1257,10.863000,161.964106,5.746102,5.224631,3.983510,-0.778034
1258,10.864000,161.964106,5.746747,5.228615,3.983468,-0.778034
1259,10.865000,231.377294,5.747531,5.232598,3.983415,-0.482970
1260,10.866000,242.946159,5.748475,5.236582,3.983349,-0.433792
1261,10.867000,300.790482,5.749558,5.240565,3.983271,-0.187906
1262,10.868000,318.143779,5.750791,5.244548,3.983182,-0.114140
1263,10.869000,358.634806,5.752139,5.248531,3.983083,0.057981
1264,10.870000,393.341400,5.753636,5.252514,3.982973,0.205513
1265,10.871000,422.263561,5.755261,5.256497,3.982852,0.328456
1266,10.872000,474.323452,5.757046,5.260480,3.982718,0.549754
1267,10.873000,497.461182,5.758981,5.264463,3.982572,0.648108
1268,10.874000,509.030047,5.760985,5.268445,3.982421,0.697286
1269,10.875000,549.521073,5.763093,5.272428,3.982261,0.869406
1270,10.876000,561.089938,5.765304,5.276410,3.982093,0.918584
1271,10.877000,613.149829,5.767642,5.280392,3.981915,1.139882
1272,10.878000,590.012099,5.770038,5.284374,3.981732,1.041527
1273,10.879000,607.365396,5.772422,5.288355,3.981550,1.115293
1274,10.880000,630.503126,5.774886,5.292337,3.981361,1.213648
1275,10.881000,653.640855,5.777442,5.296318,3.981165,1.312002
1276,10.882000,676.778585,5.780090,5.300299,3.980962,1.410357
1277,10.883000,717.269611,5.782865,5.304280,3.980748,1.582477
1278,10.884000,728.838476,5.785743,5.308260,3.980526,1.631655
1279,10.885000,711.485179,5.788610,5.312241,3.980306,1.557889
1280,10.886000,775.113934,5.791568,5.316221,3.980077,1.828364
1281,10.887000,734.622908,5.794573,5.320201,3.979845,1.656243
1282,10.888000,786.682799,5.797600,5.324181,3.979611,1.877541
1283,10.889000,757.760637,5.800673,5.328160,3.979374,1.754598
1284,10.890000,763.545070,5.803700,5.332140,3.979140,1.779187
1285,10.891000,780.898367,5.806772,5.336119,3.978902,1.852953
1286,10.892000,711.485179,5.809741,5.340097,3.978673,1.557889
1287,10.893000,746.191773,5.812641,5.344076,3.978449,1.705421
1288,10.894000,670.994152,5.815460,5.348054,3.978232,1.385768
1289,10.895000,659.425288,5.818106,5.352032,3.978028,1.336591
1290,10.896000,630.503126,5.820672,5.356010,3.977832,1.213648
1291,10.897000,572.658802,5.823065,5.359988,3.977649,0.967761
1292,10.898000,595.796532,5.825389,5.363966,3.977471,1.066116
1293,10.899000,526.383344,5.827620,5.367943,3.977301,0.771052
1294,10.900000,520.598911,5.829702,5.371920,3.977143,0.746463
1295,10.901000,514.814479,5.831761,5.375897,3.976987,0.721874
1296,10.902000,445.401291,5.833671,5.379874,3.976843,0.426810
1297,10.903000,480.107885,5.835511,5.383851,3.976705,0.574342
1298,10.904000,422.263561,5.837305,5.387828,3.976570,0.328456
1299,10.905000,422.263561,5.838984,5.391804,3.976445,0.328456
1300,10.906000,375.988103,5.840571,5.395780,3.976327,0.131747
1301,10.907000,341.281508,5.841997,5.399757,3.976221,-0.015785
1302,10.908000,341.281508,5.843354,5.403733,3.976122,-0.015785
1303,10.909000,254.515023,5.844539,5.407709,3.976036,-0.384615
1304,10.910000,254.515023,5.845551,5.411685,3.975964,-0.384615
1305,10.911000,208.239564,5.846471,5.415661,3.975900,-0.581324
1306,10.912000,156.179673,5.847195,5.419637,3.975852,-0.802622
