Time,Extension,Load
6.90000,-0.69026,-0.19908
7.00000,-0.70026,-0.20703
7.10000,-0.71040,-0.20555
7.20000,-0.72040,-0.22085
7.30000,-0.73040,-0.23041
7.40000,-0.74026,-0.23372
7.50000,-0.75013,-0.24959
7.60000,-0.76040,-0.24986
7.70000,-0.77013,-0.26690
7.80000,-0.78013,-0.28139
7.90000,-0.79026,-0.28511
8.00000,-0.80000,-0.29783
8.10000,-0.81040,-0.29771
8.20000,-0.82026,-0.32107
8.30000,-0.83026,-0.32661
8.40000,-0.84053,-0.33619
8.50000,-0.85026,-0.35400
8.60000,-0.86040,-0.35226
8.70000,-0.87026,-0.36858
8.80000,-0.88026,-0.38571
8.90000,-0.89013,-0.39871
9.00000,-0.90013,-0.41281
9.10000,-0.91040,-0.42156
9.20000,-0.92013,-0.43977
9.30000,-0.93040,-0.45636
9.40000,-0.94026,-0.46717
9.50000,-0.95000,-0.49014
9.60000,-0.96040,-0.49207
9.70000,-0.97013,-0.51628
9.80000,-0.98000,-0.53880
9.90000,-0.99026,-0.54956
10.00000,-1.00000,-0.57582
10.10000,-1.01026,-0.59093
10.20000,-1.02040,-0.61718
10.30000,-1.03013,-0.63366
10.40000,-1.04000,-0.64899
10.50000,-1.05013,-0.67926
10.60000,-1.06013,-0.68377
10.70000,-1.07013,-0.71914
10.80000,-1.08026,-0.74682
10.90000,-1.09040,-0.76701
11.00000,-1.10026,-0.78758
11.10000,-1.11040,-0.80401
11.20000,-1.12040,-0.83723
11.30000,-1.13013,-0.86074
11.40000,-1.14053,-0.88801
11.50000,-1.15013,-0.91499
11.60000,-1.16013,-0.92894
11.70000,-1.17040,-0.96662
11.80000,-1.18000,-0.99540
11.90000,-1.19013,-1.02719
12.00000,-1.20026,-1.05034
12.10000,-1.21013,-1.07288
12.20000,-1.22026,-1.11028
12.30000,-1.23026,-1.13940
12.40000,-1.24026,-1.16413
12.50000,-1.25026,-1.19950
12.60000,-1.26053,-1.22434
12.70000,-1.27026,-1.26794
12.80000,-1.28013,-1.29906
12.90000,-1.29053,-1.33458
13.00000,-1.30026,-1.36541
13.10000,-1.31013,-1.38853
13.20000,-1.32026,-1.43969
13.30000,-1.33000,-1.47919
13.40000,-1.34026,-1.50603
13.50000,-1.35040,-1.54475
13.60000,-1.36000,-1.57668
13.70000,-1.37026,-1.62066
13.80000,-1.38040,-1.66582
13.90000,-1.39026,-1.70330
14.00000,-1.40040,-1.74320
14.10000,-1.41040,-1.77090
14.20000,-1.42013,-1.81519
14.30000,-1.43013,-1.86045
14.40000,-1.44040,-1.89610
14.50000,-1.45013,-1.94081
14.60000,-1.46000,-1.97613
14.70000,-1.47040,-2.02725
14.80000,-1.48000,-2.06552
14.90000,-1.49040,-2.11221
15.00000,-1.50040,-2.16111
15.10000,-1.51000,-2.19080
15.20000,-1.52053,-2.24744
15.30000,-1.53040,-2.29105
15.40000,-1.54026,-2.32496
15.50000,-1.55026,-2.36939
15.60000,-1.56000,-2.41236
15.70000,-1.57013,-2.46167
15.80000,-1.58013,-2.50796
15.90000,-1.59013,-2.54838
16.00000,-1.60013,-2.59018
16.10000,-1.61013,-2.62011
16.20000,-1.62040,-2.67306
16.30000,-1.63013,-2.71593
16.40000,-1.64013,-2.75981
16.50000,-1.65026,-2.80096
16.60000,-1.65986,-2.84233
16.70000,-1.67026,-2.89285
16.80000,-1.68040,-2.93746
16.90000,-1.69013,-2.97919
17.00000,-1.70040,-3.02022
17.10000,-1.71013,-3.06495
17.20000,-1.72013,-3.11004
17.30000,-1.73026,-3.15693
17.40000,-1.74013,-3.20220
17.50000,-1.75026,-3.25286
17.60000,-1.76040,-3.28994
17.70000,-1.77026,-3.34006
17.80000,-1.78026,-3.38326
17.90000,-1.79040,-3.43083
18.00000,-1.80040,-3.48654
18.10000,-1.81013,-3.52064
18.20000,-1.82026,-3.57529
18.30000,-1.83026,-3.62269
18.40000,-1.84000,-3.67205
18.50000,-1.85053,-3.72422
18.60000,-1.86013,-3.77354
18.70000,-1.87013,-3.81866
18.80000,-1.88053,-3.87142
18.90000,-1.89013,-3.91770
19.00000,-1.90026,-3.97757
19.10000,-1.91053,-4.02823
19.20000,-1.92040,-4.07992
19.30000,-1.93040,-4.13681
19.40000,-1.94026,-4.19395
19.50000,-1.95013,-4.24157
19.60000,-1.96000,-4.28202
19.70000,-1.97026,-4.34862
19.80000,-1.98013,-4.40521
19.90000,-1.98986,-4.46787
20.00000,-2.00040,-4.52549
20.10000,-2.01013,-4.57727
20.20000,-2.02013,-4.64217
20.30000,-2.03053,-4.70265
20.40000,-2.04013,-4.75691
20.50000,-2.05013,-4.81512
20.60000,-2.06039,-4.86366
20.70000,-2.07013,-4.93192
20.80000,-2.08026,-4.98865
20.90000,-2.09026,-5.04383
21.00000,-2.09999,-5.10714
21.10000,-2.11013,-5.15901
21.20000,-2.11999,-5.22905
21.30000,-2.13013,-5.29164
21.40000,-2.14013,-5.34612
21.50000,-2.15039,-5.39529
21.60000,-2.16026,-5.45315
21.70000,-2.17013,-5.51958
21.80000,-2.18053,-5.57975
21.90000,-2.18999,-5.63520
22.00000,-2.20026,-5.69753
22.10000,-2.21039,-5.74846
22.20000,-2.21986,-5.81250
22.30000,-2.23026,-5.87484
22.40000,-2.24039,-5.93620
22.50000,-2.25013,-5.99121
22.60000,-2.26013,-6.04285
22.70000,-2.27013,-6.11903
22.80000,-2.28026,-6.17149
22.90000,-2.29039,-6.23530
23.00000,-2.30026,-6.29172
23.10000,-2.31013,-6.35205
23.20000,-2.32026,-6.41794
23.30000,-2.33039,-6.48523
23.40000,-2.34026,-6.54871
23.50000,-2.35026,-6.60449
23.60000,-2.36039,-6.66182
23.70000,-2.37013,-6.73123
23.80000,-2.38013,-6.78969
23.90000,-2.39026,-6.84537
24.00000,-2.39999,-6.91839
24.10000,-2.41039,-6.97072
24.20000,-2.42039,-7.04056
24.30000,-2.43026,-7.09738
24.40000,-2.44039,-7.16340
24.50000,-2.45026,-7.22485
24.60000,-2.46026,-7.29180
24.70000,-2.47026,-7.35289
24.80000,-2.48026,-7.41367
24.90000,-2.49013,-7.47799
25.00000,-2.49999,-7.54584
25.10000,-2.51039,-7.59924
25.20000,-2.51999,-7.67630
25.30000,-2.53026,-7.73909
25.40000,-2.54026,-7.80757
25.50000,-2.54999,-7.87264
25.60000,-2.56039,-7.92865
25.70000,-2.57026,-7.99521
25.80000,-2.58013,-8.06488
25.90000,-2.59039,-8.12403
26.00000,-2.60026,-8.18355
26.10000,-2.61026,-8.25097
26.20000,-2.62013,-8.31716
26.30000,-2.62999,-8.38697
26.40000,-2.64013,-8.45365
26.50000,-2.65013,-8.51362
26.60000,-2.66013,-8.56704
26.70000,-2.67013,-8.64535
26.80000,-2.68013,-8.71324
26.90000,-2.69039,-8.78000
27.00000,-2.70013,-8.83908
27.10000,-2.71039,-8.89831
27.20000,-2.72039,-8.96450
27.30000,-2.72999,-9.02944
27.40000,-2.74053,-9.09162
27.50000,-2.75026,-9.15868
27.60000,-2.75999,-9.21622
27.70000,-2.77039,-9.28841
27.80000,-2.77999,-9.35173
27.90000,-2.79013,-9.42094
28.00000,-2.80026,-9.47920
28.10000,-2.81026,-9.54761
28.20000,-2.82026,-9.62136
28.30000,-2.83026,-9.68264
28.40000,-2.84053,-9.75339
28.50000,-2.85039,-9.81005
28.60000,-2.86053,-9.86416
28.70000,-2.87026,-9.94236
28.80000,-2.87999,-10.00849
28.90000,-2.89039,-10.07048
29.00000,-2.90013,-10.12397
29.10000,-2.90999,-10.18783
29.20000,-2.92026,-10.25293
29.30000,-2.92999,-10.31973
29.40000,-2.94026,-10.38295
29.50000,-2.95039,-10.44247
29.60000,-2.96013,-10.50021
29.70000,-2.97013,-10.56815
29.80000,-2.98026,-10.63162
29.90000,-2.99026,-10.69171
30.00000,-3.00026,-10.74637
30.10000,-3.01039,-10.80988
30.20000,-3.02026,-10.88307
30.30000,-3.03026,-10.93463
30.40000,-3.04053,-11.00890
30.50000,-3.05013,-11.05505
30.60000,-3.05999,-11.11469
30.70000,-3.07039,-11.19049
30.80000,-3.08013,-11.24018
30.90000,-3.09039,-11.30353
31.00000,-3.10039,-11.36631
31.10000,-3.11013,-11.41691
31.20000,-3.12053,-11.48433
31.30000,-3.13039,-11.54107
31.40000,-3.14026,-11.60411
31.50000,-3.15039,-11.65862
31.60000,-3.16013,-11.70469
31.70000,-3.17013,-11.77196
31.80000,-3.18013,-11.83760
31.90000,-3.19013,-11.90203
32.00000,-3.20013,-11.95193
32.10000,-3.20999,-12.00954
32.20000,-3.22039,-12.07456
32.30000,-3.23026,-12.13253
32.40000,-3.24026,-12.18816
32.50000,-3.25039,-12.25038
32.60000,-3.25999,-12.29149
32.70000,-3.27026,-12.36152
32.80000,-3.28026,-12.42781
32.90000,-3.28999,-12.47664
33.00000,-3.30026,-12.53124
33.10000,-3.31013,-12.57957
33.20000,-3.32013,-12.64655
33.30000,-3.33026,-12.69136
33.40000,-3.34013,-12.74900
33.50000,-3.35026,-12.80553
33.60000,-3.36026,-12.85179
33.70000,-3.37026,-12.91393
33.80000,-3.38026,-12.96422
33.90000,-3.39026,-13.01849
34.00000,-3.40039,-13.07600
34.10000,-3.41012,-13.11879
34.20000,-3.42026,-13.17008
34.30000,-3.43026,-13.22811
34.40000,-3.43999,-13.27580
34.50000,-3.45039,-13.32019
34.60000,-3.46012,-13.37032
34.70000,-3.46999,-13.43053
34.80000,-3.48039,-13.47579
34.90000,-3.48999,-13.52595
35.00000,-3.50026,-13.56580
35.10000,-3.51052,-13.61480
35.20000,-3.52039,-13.66353
35.30000,-3.53026,-13.71459
35.40000,-3.54026,-13.76205
35.50000,-3.55039,-13.81025
35.60000,-3.56012,-13.84151
35.70000,-3.57039,-13.90056
35.80000,-3.58012,-13.95376
35.90000,-3.58999,-14.00488
36.00000,-3.60052,-14.04672
36.10000,-3.61012,-14.08492
36.20000,-3.62012,-14.13942
36.30000,-3.63039,-14.17858
36.40000,-3.64012,-14.21955
36.50000,-3.65026,-14.27043
36.60000,-3.66039,-14.30553
36.70000,-3.67012,-14.35389
36.80000,-3.68026,-14.39330
36.90000,-3.69026,-14.43849
37.00000,-3.70012,-14.48433
37.10000,-3.71012,-14.52201
37.20000,-3.71999,-14.57267
37.30000,-3.73012,-14.61020
37.40000,-3.73999,-14.65622
37.50000,-3.75026,-14.68857
37.60000,-3.76026,-14.72840
37.70000,-3.76999,-14.77734
37.80000,-3.78052,-14.81276
37.90000,-3.79026,-14.85161
38.00000,-3.80026,-14.89256
38.10000,-3.81039,-14.93458
38.20000,-3.81999,-14.97943
38.30000,-3.83012,-15.01909
38.40000,-3.84026,-15.05941
38.50000,-3.85012,-15.10356
38.60000,-3.85999,-15.13420
38.70000,-3.87012,-15.18094
38.80000,-3.88026,-15.22680
38.90000,-3.89026,-15.27072
39.00000,-3.90039,-15.30867
39.10000,-3.91026,-15.34937
39.20000,-3.92026,-15.40122
39.30000,-3.93039,-15.43764
39.40000,-3.94026,-15.47477
39.50000,-3.95012,-15.51687
39.60000,-3.96039,-15.55601
39.70000,-3.96999,-15.59801
39.80000,-3.97999,-15.64358
39.90000,-3.99026,-15.67584
40.00000,-3.99999,-15.72140
40.10000,-4.01039,-15.75038
40.20000,-4.02039,-15.79862
40.30000,-4.03026,-15.82788
40.40000,-4.04039,-15.87813
40.50000,-4.05026,-15.91101
40.60000,-4.06026,-15.94457
40.70000,-4.07026,-15.99018
40.80000,-4.08039,-16.03079
40.90000,-4.09012,-16.07184
41.00000,-4.09999,-16.11601
41.10000,-4.11039,-16.15099
41.20000,-4.12012,-16.19100
41.30000,-4.13026,-16.23569
41.40000,-4.14026,-16.27654
41.50000,-4.15012,-16.31193
41.60000,-4.16039,-16.35416
41.70000,-4.17039,-16.39521
41.80000,-4.18026,-16.43768
41.90000,-4.19039,-16.48167
42.00000,-4.20012,-16.51623
42.10000,-4.21026,-16.55814
42.20000,-4.22026,-16.60039
42.30000,-4.23026,-16.64127
42.40000,-4.24026,-16.68231
42.50000,-4.24999,-16.72091
42.60000,-4.26012,-16.76143
42.70000,-4.27012,-16.81468
42.80000,-4.28012,-16.85105
42.90000,-4.29026,-16.88543
43.00000,-4.29999,-16.93739
43.10000,-4.31039,-16.97181
43.20000,-4.32039,-17.02380
43.30000,-4.33012,-17.05373
43.40000,-4.34052,-17.09571
43.50000,-4.35012,-17.13126
43.60000,-4.36026,-17.16516
43.70000,-4.37039,-17.22138
43.80000,-4.37999,-17.24909
43.90000,-4.39012,-17.30269
44.00000,-4.40026,-17.33932
44.10000,-4.41012,-17.37147
44.20000,-4.42026,-17.42329
44.30000,-4.43026,-17.46598
44.40000,-4.44039,-17.50808
44.50000,-4.45039,-17.54916
44.60000,-4.46052,-17.58519
44.70000,-4.47026,-17.63002
44.80000,-4.47999,-17.67098
44.90000,-4.49052,-17.71407
45.00000,-4.50026,-17.74621
45.10000,-4.51012,-17.78444
45.20000,-4.52026,-17.84226
45.30000,-4.52999,-17.87421
45.40000,-4.54026,-17.92146
45.50000,-4.55039,-17.96187
45.60000,-4.56012,-17.99368
45.70000,-4.57026,-18.03729
45.80000,-4.58026,-18.07659
45.90000,-4.59012,-18.11170
46.00000,-4.60026,-18.15864
46.10000,-4.61052,-18.18903
46.20000,-4.62026,-18.24037
46.30000,-4.63012,-18.27358
46.40000,-4.64026,-18.31784
46.50000,-4.64999,-18.35841
46.60000,-4.65999,-18.39498
46.70000,-4.67039,-18.44261
46.80000,-4.68012,-18.48132
46.90000,-4.69039,-18.52656
47.00000,-4.70039,-18.56700
47.10000,-4.70999,-18.59320
47.20000,-4.72039,-18.64715
47.30000,-4.73039,-18.68796
47.40000,-4.74025,-18.73066
47.50000,-4.75039,-18.76089
47.60000,-4.76012,-18.79323
47.70000,-4.77026,-18.84511
47.80000,-4.78012,-18.88494
47.90000,-4.79012,-18.92228
48.00000,-4.80012,-18.96184
48.10000,-4.80999,-19.00213
48.20000,-4.82052,-19.05130
48.30000,-4.83026,-19.09430
48.40000,-4.84025,-19.13098
48.50000,-4.85039,-19.17730
48.60000,-4.85999,-19.20358
48.70000,-4.87039,-19.25186
48.80000,-4.88039,-19.30147
48.90000,-4.88999,-19.33778
49.00000,-4.90025,-19.37847
49.10000,-4.91012,-19.41334
49.20000,-4.92012,-19.47075
49.30000,-4.93025,-19.50699
49.40000,-4.94012,-19.54672
49.50000,-4.95025,-19.59337
49.60000,-4.96039,-19.63047
49.70000,-4.97025,-19.66890
49.80000,-4.98025,-19.71437
49.90000,-4.99025,-19.75455
50.00000,-5.00025,-19.80597
50.10000,-5.01012,-19.83745
50.20000,-5.02025,-19.88581
50.30000,-5.03025,-19.92771
50.40000,-5.03999,-19.96424
50.50000,-5.05039,-19.99694
50.60000,-5.06012,-20.04098
50.70000,-5.07012,-20.09504
50.80000,-5.08039,-20.12973
50.90000,-5.09012,-20.16017
51.00000,-5.10012,-20.20690
51.10000,-5.11039,-20.24353
51.20000,-5.12025,-20.28617
51.30000,-5.13025,-20.33804
51.40000,-5.14039,-20.36786
51.50000,-5.15039,-20.41112
51.60000,-5.16012,-20.45363
51.70000,-5.17052,-20.48655
51.80000,-5.18012,-20.53771
51.90000,-5.18999,-20.57770
52.00000,-5.20039,-20.61639
52.10000,-5.21012,-20.64674
52.20000,-5.22012,-20.69950
52.30000,-5.23052,-20.74430
52.40000,-5.24012,-20.77619
52.50000,-5.25039,-20.81701
52.60000,-5.26039,-20.86605
52.70000,-5.26999,-20.90767
52.80000,-5.28025,-20.95342
52.90000,-5.29025,-20.99856
53.00000,-5.30012,-21.03403
53.10000,-5.31025,-21.08179
53.20000,-5.31999,-21.12763
53.30000,-5.33012,-21.17813
53.40000,-5.33999,-21.22695
53.50000,-5.35025,-21.26640
53.60000,-5.36025,-21.31426
53.70000,-5.36999,-21.35935
53.80000,-5.38052,-21.41362
53.90000,-5.39012,-21.45503
54.00000,-5.40025,-21.50704
54.10000,-5.41039,-21.55064
54.20000,-5.41999,-21.59650
54.30000,-5.43025,-21.64857
54.40000,-5.44025,-21.69697
54.50000,-5.45012,-21.73827
54.60000,-5.46012,-21.78018
54.70000,-5.47012,-21.83356
54.80000,-5.48025,-21.88471
54.90000,-5.49025,-21.92879
55.00000,-5.50039,-21.97650
55.10000,-5.51025,-22.02012
55.20000,-5.52025,-22.07898
55.30000,-5.53039,-22.12496
55.40000,-5.54025,-22.16874
55.50000,-5.55025,-22.20837
55.60000,-5.56025,-22.25153
55.70000,-5.56999,-22.31201
55.80000,-5.58012,-22.36219
55.90000,-5.59025,-22.40538
56.00000,-5.59999,-22.45775
56.10000,-5.61039,-22.50052
56.20000,-5.62025,-22.55136
56.30000,-5.63012,-22.59914
56.40000,-5.64052,-22.64961
56.50000,-5.65025,-22.69437
56.60000,-5.66025,-22.74655
56.70000,-5.67039,-22.79978
56.80000,-5.68039,-22.84533
56.90000,-5.69012,-22.89267
57.00000,-5.70012,-22.94696
57.10000,-5.71025,-22.98620
57.20000,-5.71999,-23.03992
57.30000,-5.73025,-23.08465
57.40000,-5.74025,-23.13758
57.50000,-5.74999,-23.18137
57.60000,-5.76039,-23.23417
57.70000,-5.77025,-23.28063
57.80000,-5.78012,-23.33693
57.90000,-5.79039,-23.38769
58.00000,-5.80012,-23.43385
58.10000,-5.81012,-23.47658
58.20000,-5.82039,-23.52543
58.30000,-5.83012,-23.58113
58.40000,-5.84012,-23.62945
58.50000,-5.85012,-23.67251
58.60000,-5.86012,-23.72124
58.70000,-5.86999,-23.78066
58.80000,-5.88012,-23.82778
58.90000,-5.89039,-23.88270
59.00000,-5.89999,-23.92741
59.10000,-5.91039,-23.97116
59.20000,-5.92039,-24.03720
59.30000,-5.93012,-24.07879
59.40000,-5.94052,-24.13543
59.50000,-5.95012,-24.17681
59.60000,-5.96012,-24.22264
59.70000,-5.97039,-24.29083
59.80000,-5.97999,-24.33358
59.90000,-5.98999,-24.38785
60.00000,-6.00025,-24.43171
60.10000,-6.01012,-24.47973
60.20000,-6.02025,-24.54091
60.30000,-6.03012,-24.59321
60.40000,-6.04025,-24.64635
60.50000,-6.05025,-24.69183
60.60000,-6.06052,-24.74301
60.70000,-6.07025,-24.80569
60.80000,-6.07999,-24.84746
60.90000,-6.09039,-24.91003
61.00000,-6.10025,-24.95527
61.10000,-6.11012,-25.00136
61.20000,-6.12025,-25.05475
61.30000,-6.12999,-25.10861
61.40000,-6.14025,-25.16243
61.50000,-6.15038,-25.21199
61.60000,-6.16025,-25.27426
61.70000,-6.17025,-25.32526
61.80000,-6.18025,-25.37661
61.90000,-6.19025,-25.42505
62.00000,-6.20038,-25.48095
62.10000,-6.21025,-25.53496
62.20000,-6.22025,-25.59393
62.30000,-6.23012,-25.64655
62.40000,-6.24038,-25.70468
62.50000,-6.24998,-25.74282
62.60000,-6.25998,-25.80156
62.70000,-6.27038,-25.87021
62.80000,-6.27998,-25.91569
62.90000,-6.29025,-25.96718
63.00000,-6.30025,-26.02771
63.10000,-6.30985,-26.07719
63.20000,-6.32038,-26.13481
63.30000,-6.33025,-26.19647
63.40000,-6.34025,-26.24679
63.50000,-6.35025,-26.29962
63.60000,-6.35998,-26.35714
63.70000,-6.37012,-26.40714
63.80000,-6.37998,-26.45767
63.90000,-6.39012,-26.51773
64.00000,-6.40012,-26.57853
64.10001,-6.40998,-26.62457
64.20000,-6.42038,-26.69056
64.30000,-6.43012,-26.74602
64.40000,-6.44025,-26.79314
64.50000,-6.45038,-26.86214
64.60001,-6.46012,-26.91865
64.70000,-6.47038,-26.97178
64.80000,-6.48038,-27.02897
64.90000,-6.48998,-27.08017
65.00000,-6.50038,-27.14053
65.10001,-6.51012,-27.20445
65.20000,-6.51998,-27.25534
65.30000,-6.53025,-27.31340
65.40000,-6.54025,-27.37463
65.50000,-6.55038,-27.42759
65.60001,-6.56038,-27.49175
65.70001,-6.57038,-27.55114
65.80000,-6.58038,-27.60625
65.90000,-6.59038,-27.66360
66.00000,-6.60038,-27.73896
66.10001,-6.61025,-27.78305
66.20001,-6.62038,-27.83722
66.30000,-6.63012,-27.90170
66.40000,-6.63985,-27.95517
66.50000,-6.65038,-28.01899
66.60001,-6.65998,-28.07997
66.70001,-6.67012,-28.13738
66.80000,-6.68052,-28.20839
66.90000,-6.69012,-28.26109
67.00000,-6.70025,-28.32210
67.10001,-6.71052,-28.38299
67.20001,-6.72025,-28.44133
67.30000,-6.73025,-28.50556
67.40000,-6.74025,-28.56777
67.50000,-6.75038,-28.62609
67.60001,-6.76025,-28.68261
67.70001,-6.77038,-28.73578
67.80000,-6.78012,-28.79589
67.90000,-6.78985,-28.85718
68.00000,-6.80038,-28.92585
68.10001,-6.81012,-28.98819
68.20001,-6.82012,-29.04225
68.30000,-6.83038,-29.10992
68.40000,-6.84025,-29.16666
68.50000,-6.85038,-29.22559
68.60001,-6.86052,-29.29262
68.70001,-6.86998,-29.34039
68.80000,-6.88025,-29.40896
68.90000,-6.89025,-29.47260
69.00000,-6.90012,-29.53940
69.10001,-6.91012,-29.60013
69.20001,-6.92012,-29.65656
69.30000,-6.93012,-29.72246
69.40000,-6.93998,-29.79094
69.50000,-6.95038,-29.85557
69.60001,-6.96025,-29.92051
69.70001,-6.96998,-29.97676
69.80000,-6.98065,-30.05258
69.90000,-6.99025,-30.11152
70.00000,-7.00025,-30.16574
70.10001,-7.01038,-30.23359
70.20001,-7.01998,-30.29259
70.30000,-7.03025,-30.36475
70.40000,-7.04038,-30.43097
70.50000,-7.05012,-30.49024
70.60001,-7.06012,-30.55947
70.70001,-7.07012,-30.62498
70.80000,-7.08025,-30.69025
70.90000,-7.09025,-30.75931
71.00000,-7.10025,-30.82011
71.10001,-7.11025,-30.89790
71.20001,-7.12025,-30.96068
71.30000,-7.13038,-31.03159
71.40000,-7.14025,-31.09060
71.50000,-7.15012,-31.15294
71.60001,-7.16038,-31.22861
71.70001,-7.17012,-31.29490
71.80000,-7.18025,-31.36149
71.90000,-7.19025,-31.43045
72.00000,-7.19998,-31.49454
72.10001,-7.21038,-31.57220
72.20001,-7.22038,-31.64174
72.30000,-7.23012,-31.70198
72.40000,-7.24038,-31.77092
72.50000,-7.25025,-31.84285
72.60001,-7.26025,-31.91607
72.70001,-7.27038,-31.98218
72.80000,-7.28038,-32.04986
72.90000,-7.29012,-32.11662
73.00000,-7.30012,-32.18393
73.10001,-7.31038,-32.25832
73.20001,-7.31998,-32.32433
73.30000,-7.33025,-32.38959
73.40000,-7.34025,-32.46886
73.50000,-7.34998,-32.53578
73.60001,-7.36052,-32.61104
73.70001,-7.37025,-32.67536
73.80000,-7.38025,-32.74342
73.90000,-7.39038,-32.82400
74.00000,-7.40012,-32.89020
74.10001,-7.41025,-32.96474
74.20001,-7.42038,-33.03604
74.30000,-7.43012,-33.09906
74.40000,-7.44012,-33.17894
74.50000,-7.44998,-33.24318
74.60001,-7.46012,-33.32015
74.70001,-7.47012,-33.38905
74.80000,-7.48025,-33.46070
74.90000,-7.49038,-33.53488
75.00000,-7.50011,-33.59530
75.10001,-7.51038,-33.66069
75.20001,-7.52038,-33.73545
75.30000,-7.53012,-33.79605
75.40000,-7.54051,-33.87951
75.50000,-7.55011,-33.94335
75.60001,-7.56011,-34.01368
75.70001,-7.57038,-34.09166
75.80000,-7.57998,-34.16710
75.90000,-7.59011,-34.24485
76.00000,-7.60025,-34.31662
76.10001,-7.61011,-34.39474
76.20001,-7.62011,-34.47619
76.30000,-7.63025,-34.55324
76.40000,-7.64025,-34.63209
76.50000,-7.65038,-34.70650
76.60001,-7.66051,-34.78450
76.70001,-7.67025,-34.86167
76.80000,-7.67998,-34.93658
76.90000,-7.69038,-35.01794
77.00000,-7.70025,-35.09274
77.10001,-7.71011,-35.16406
77.20001,-7.72025,-35.25554
77.30000,-7.72998,-35.32081
77.40000,-7.74025,-35.40532
77.50000,-7.75038,-35.48641
77.60001,-7.76011,-35.56271
77.70001,-7.77025,-35.64011
77.80000,-7.78038,-35.72778
77.90000,-7.79025,-35.79762
78.00000,-7.80025,-35.87759
78.10001,-7.81025,-35.95782
78.20001,-7.82025,-36.03981
78.30000,-7.83025,-36.11898
78.40000,-7.84038,-36.20900
78.50000,-7.85011,-36.27957
78.60001,-7.85998,-36.35186
78.70001,-7.87038,-36.44945
78.80000,-7.88011,-36.52541
78.90000,-7.89025,-36.60401
79.00000,-7.90038,-36.69871
79.10001,-7.90998,-36.76793
79.20001,-7.92038,-36.85473
79.30000,-7.93038,-36.94230
79.40000,-7.94025,-37.01265
79.50000,-7.95025,-37.09691
79.60001,-7.95998,-37.18874
79.70001,-7.97011,-37.27036
79.80000,-7.98011,-37.35301
79.90000,-7.99011,-37.43026
80.00000,-8.00011,-37.52042
80.10001,-8.00998,-37.60431
80.20001,-8.02051,-37.70420
80.30000,-8.03011,-37.77489
80.40000,-8.04025,-37.86207
80.50001,-8.05038,-37.95830
80.60001,-8.05998,-38.04377
80.70001,-8.07025,-38.12722
80.80000,-8.08038,-38.22227
80.90000,-8.08998,-38.29845
81.00001,-8.10025,-38.38518
81.10001,-8.11011,-38.48551
81.20001,-8.11998,-38.56586
81.30000,-8.13011,-38.65427
81.40000,-8.13998,-38.74394
81.50001,-8.15025,-38.83685
81.60001,-8.16038,-38.93229
81.70001,-8.17038,-39.01489
81.80000,-8.18025,-39.09400
81.90000,-8.19025,-39.18223
82.00001,-8.20038,-39.27882
