Time,Extension,Load
16.30000,-1.63013,-2.50696
16.40000,-1.64013,-2.54862
16.50000,-1.65013,-2.59377
16.60000,-1.66013,-2.62791
16.70000,-1.67013,-2.68308
16.80000,-1.68026,-2.72312
16.90000,-1.69040,-2.76574
17.00000,-1.70040,-2.81951
17.10000,-1.71026,-2.84829
17.20000,-1.72013,-2.90600
17.30000,-1.73040,-2.94581
17.40000,-1.74000,-2.98764
17.50000,-1.75013,-3.03373
17.60000,-1.76026,-3.07064
17.70000,-1.77000,-3.11861
17.80000,-1.78040,-3.16264
17.90000,-1.79026,-3.20706
18.00000,-1.80013,-3.24545
18.10000,-1.81040,-3.28867
18.20000,-1.82026,-3.33543
18.30000,-1.83040,-3.37869
18.40000,-1.84040,-3.42908
18.50000,-1.85040,-3.46854
18.60000,-1.86013,-3.50303
18.70000,-1.87013,-3.54788
18.80000,-1.88026,-3.60155
18.90000,-1.89013,-3.64987
19.00000,-1.90040,-3.69850
19.10000,-1.91026,-3.74453
19.20000,-1.92000,-3.79120
19.30000,-1.93040,-3.84241
19.40000,-1.94026,-3.89014
19.50000,-1.95000,-3.93275
19.60000,-1.96040,-3.97637
19.70000,-1.97026,-4.02999
19.80000,-1.98026,-4.07743
19.90000,-1.99040,-4.12042
20.00000,-2.00013,-4.16997
20.10000,-2.01013,-4.21114
20.20000,-2.02013,-4.27174
20.30000,-2.03000,-4.32105
20.40000,-2.04000,-4.36876
20.50000,-2.05013,-4.42116
20.60000,-2.06039,-4.46757
20.70000,-2.07013,-4.51947
20.80000,-2.08039,-4.56879
20.90000,-2.09039,-4.62401
21.00000,-2.09999,-4.67111
21.10000,-2.11053,-4.71594
21.20000,-2.12013,-4.77286
21.30000,-2.12999,-4.82696
21.40000,-2.14039,-4.87748
21.50000,-2.14999,-4.91721
21.60000,-2.16013,-4.96270
21.70000,-2.17026,-5.02056
21.80000,-2.18013,-5.07842
21.90000,-2.19013,-5.11908
22.00000,-2.20013,-5.16960
22.10000,-2.21026,-5.21216
22.20000,-2.22026,-5.26403
22.30000,-2.23039,-5.30912
22.40000,-2.24026,-5.36425
22.50000,-2.25013,-5.40438
22.60000,-2.26053,-5.46125
22.70000,-2.27026,-5.51639
22.80000,-2.27999,-5.57786
22.90000,-2.29026,-5.63609
23.00000,-2.29999,-5.68100
23.10000,-2.31026,-5.72656
23.20000,-2.32039,-5.79626
23.30000,-2.33013,-5.84305
23.40000,-2.34026,-5.89222
23.50000,-2.35039,-5.95306
23.60000,-2.36026,-5.99517
23.70000,-2.37039,-6.05524
23.80000,-2.38026,-6.11937
23.90000,-2.39026,-6.17912
24.00000,-2.40026,-6.22458
24.10000,-2.41039,-6.27888
24.20000,-2.42013,-6.34455
24.30000,-2.42986,-6.40477
24.40000,-2.44039,-6.46403
24.50000,-2.44999,-6.50524
24.60000,-2.46039,-6.55891
24.70000,-2.47053,-6.61916
24.80000,-2.47999,-6.68279
24.90000,-2.49039,-6.72781
25.00000,-2.50039,-6.78079
25.10000,-2.51013,-6.81673
25.20000,-2.52026,-6.86991
25.30000,-2.53013,-6.91882
25.40000,-2.53999,-6.97693
25.50000,-2.55013,-7.01758
25.60000,-2.56013,-7.05980
25.70000,-2.57013,-7.10637
25.80000,-2.58013,-7.15916
25.90000,-2.59039,-7.20944
26.00000,-2.60013,-7.25436
26.10000,-2.61013,-7.29654
26.20000,-2.62026,-7.35818
26.30000,-2.62999,-7.41762
26.40000,-2.64039,-7.46752
26.50000,-2.65039,-7.52395
26.60000,-2.65999,-7.57095
26.70000,-2.67026,-7.63172
26.80000,-2.68026,-7.68873
26.90000,-2.69013,-7.74106
27.00000,-2.70026,-7.79463
27.10000,-2.71013,-7.84696
27.20000,-2.72026,-7.90559
27.30000,-2.73039,-7.95819
27.40000,-2.74039,-8.01182
27.50000,-2.75026,-8.06779
27.60000,-2.76026,-8.12623
27.70000,-2.77039,-8.18332
27.80000,-2.78013,-8.23271
27.90000,-2.79039,-8.30003
28.00000,-2.80026,-8.35475
28.10000,-2.80999,-8.39746
28.20000,-2.82039,-8.45885
28.30000,-2.83013,-8.50615
28.40000,-2.84013,-8.56875
28.50000,-2.85039,-8.60974
28.60000,-2.86013,-8.66409
28.70000,-2.87026,-8.71395
28.80000,-2.88039,-8.77046
28.90000,-2.89039,-8.81968
29.00000,-2.90039,-8.87544
29.10000,-2.91026,-8.91057
29.20000,-2.92026,-8.97105
29.30000,-2.93013,-9.02131
29.40000,-2.94039,-9.06501
29.50000,-2.95026,-9.10841
29.60000,-2.95986,-9.15549
29.70000,-2.97039,-9.20611
29.80000,-2.98013,-9.24733
29.90000,-2.98999,-9.28256
30.00000,-3.00053,-9.26185
30.10000,-3.01026,-9.31233
30.20000,-3.02026,-9.37306
30.30000,-3.03039,-9.42427
30.40000,-3.03999,-9.48527
30.50000,-3.05026,-9.52893
30.60000,-3.06026,-9.57988
30.70000,-3.07013,-9.63485
30.80000,-3.08013,-9.68931
30.90000,-3.08999,-9.73683
31.00000,-3.10013,-9.78681
31.10000,-3.10999,-9.83574
31.20000,-3.12026,-9.88869
31.30000,-3.13026,-9.93790
31.40000,-3.14013,-9.98160
31.50000,-3.15053,-10.03984
31.60000,-3.16013,-10.08582
31.70000,-3.17026,-10.14473
31.80000,-3.18053,-10.18895
31.90000,-3.18986,-10.23344
32.00000,-3.20013,-10.28678
32.10000,-3.21039,-10.32457
32.20000,-3.21999,-10.38228
32.30000,-3.23013,-10.42616
32.40000,-3.24026,-10.47055
32.50000,-3.25026,-10.51165
32.60000,-3.26039,-10.56348
32.70000,-3.27026,-10.60994
32.80000,-3.28026,-10.65808
32.90000,-3.29026,-10.70585
33.00000,-3.30053,-10.75399
33.10000,-3.31039,-10.79044
33.20000,-3.32013,-10.84287
33.30000,-3.33039,-10.88928
33.40000,-3.33999,-10.93407
33.50000,-3.35013,-10.98404
33.60000,-3.36026,-11.02569
33.70000,-3.36999,-11.07815
33.80000,-3.38039,-11.11732
33.90000,-3.39039,-11.16807
34.00000,-3.40013,-11.21501
34.10000,-3.41039,-11.25012
34.20000,-3.42012,-11.29788
34.30000,-3.43026,-11.33911
34.40000,-3.44026,-11.38897
34.50000,-3.45039,-11.42440
34.60000,-3.46012,-11.46747
34.70000,-3.47012,-11.51314
34.80000,-3.48039,-11.56474
34.90000,-3.49012,-11.60541
35.00000,-3.50026,-11.64314
35.10000,-3.51026,-11.68176
35.20000,-3.51999,-11.73179
35.30000,-3.53039,-11.77064
35.40000,-3.54026,-11.81560
35.50000,-3.55012,-11.86286
35.60000,-3.56039,-11.90361
35.70000,-3.57026,-11.94438
35.80000,-3.58012,-11.97919
35.90000,-3.59012,-12.01824
36.00000,-3.59999,-12.06733
36.10000,-3.61012,-12.10377
36.20000,-3.62012,-12.15649
36.30000,-3.63012,-12.19649
36.40000,-3.64012,-12.23965
36.50000,-3.65012,-12.28409
36.60000,-3.66039,-12.32647
36.70000,-3.67012,-12.36644
36.80000,-3.68039,-12.41573
36.90000,-3.69039,-12.45657
37.00000,-3.70012,-12.49524
37.10000,-3.71052,-12.53929
37.20000,-3.72026,-12.58541
37.30000,-3.73012,-12.62723
37.40000,-3.74026,-12.66268
37.50000,-3.74999,-12.70858
37.60000,-3.75999,-12.75572
37.70000,-3.77026,-12.79494
37.80000,-3.78026,-12.83729
37.90000,-3.79012,-12.87935
38.00000,-3.80026,-12.92599
38.10000,-3.81039,-12.95747
38.20000,-3.82039,-13.00705
38.30000,-3.83052,-13.04431
38.40000,-3.84039,-13.08825
38.50000,-3.84999,-13.12109
38.60000,-3.86039,-13.16408
38.70000,-3.87012,-13.20540
38.80000,-3.87999,-13.26315
38.90000,-3.89039,-13.29251
39.00000,-3.90012,-13.32908
39.10000,-3.91026,-13.36455
39.20000,-3.92039,-13.41779
39.30000,-3.92999,-13.45985
39.40000,-3.94026,-13.49918
39.50000,-3.95039,-13.53854
39.60000,-3.96026,-13.57386
39.70000,-3.97026,-13.60855
39.80000,-3.98026,-13.65398
39.90000,-3.99026,-13.69521
40.00000,-4.00012,-13.74192
40.10000,-4.01052,-13.76750
40.20000,-4.02012,-13.80935
40.30000,-4.02986,-13.85365
40.40000,-4.04052,-13.89303
40.50000,-4.05012,-13.92515
40.60000,-4.06026,-13.96037
40.70000,-4.07039,-14.00567
40.80000,-4.07999,-14.04106
40.90000,-4.09039,-14.08508
41.00000,-4.10039,-14.12682
41.10000,-4.11026,-14.15575
41.20000,-4.12026,-14.19574
41.30000,-4.13012,-14.22944
41.40000,-4.14026,-14.27803
41.50000,-4.15012,-14.31730
41.60000,-4.16012,-14.34650
41.70000,-4.17012,-14.39157
41.80000,-4.17999,-14.43385
41.90000,-4.19026,-14.46400
42.00000,-4.20026,-14.50070
42.10000,-4.21026,-14.53222
42.20000,-4.22052,-14.58452
42.30000,-4.22999,-14.61719
42.40000,-4.24026,-14.65329
42.50000,-4.25026,-14.69342
42.60000,-4.25999,-14.72226
42.70000,-4.27026,-14.76618
42.80000,-4.28026,-14.80892
42.90000,-4.28999,-14.84896
43.00000,-4.30026,-14.88624
43.10000,-4.31012,-14.91788
43.20000,-4.32026,-14.95979
43.30000,-4.33039,-14.99912
43.40000,-4.34039,-15.03729
43.50000,-4.35026,-15.07326
43.60000,-4.36039,-15.10851
43.70000,-4.37039,-15.15746
43.80000,-4.38012,-15.18992
43.90000,-4.39039,-15.22787
44.00000,-4.40026,-15.27479
44.10000,-4.40999,-15.30434
44.20000,-4.42026,-15.34790
44.30000,-4.43012,-15.38241
44.40000,-4.44012,-15.43322
44.50000,-4.45039,-15.47026
44.60000,-4.46012,-15.50203
44.70000,-4.47012,-15.54451
44.80000,-4.48039,-15.58263
44.90000,-4.49026,-15.61388
45.00000,-4.50026,-15.65802
45.10000,-4.51039,-15.68840
45.20000,-4.52026,-15.74860
45.30000,-4.53012,-15.78002
45.40000,-4.54026,-15.81453
45.50000,-4.55026,-15.85542
45.60000,-4.55999,-15.88971
45.70000,-4.57039,-15.93194
45.80000,-4.58026,-15.97225
45.90000,-4.58999,-16.00966
46.00000,-4.60039,-16.05587
46.10000,-4.61012,-16.07823
46.20000,-4.62012,-16.12371
46.30000,-4.63039,-16.16878
46.40000,-4.64012,-16.20505
46.50000,-4.65039,-16.24317
46.60000,-4.66039,-16.27530
46.70000,-4.67012,-16.32122
46.80000,-4.68012,-16.36481
46.90000,-4.68986,-16.40388
47.00000,-4.70012,-16.44901
47.10000,-4.70999,-16.47676
47.20000,-4.72026,-16.52730
47.30000,-4.73026,-16.57187
47.40000,-4.73985,-16.60738
47.50000,-4.75039,-16.63983
47.60000,-4.76012,-16.67970
47.70000,-4.77026,-16.72560
47.80000,-4.78039,-16.76852
47.90000,-4.78999,-16.79733
48.00000,-4.80012,-16.84648
48.10000,-4.81026,-16.87859
48.20000,-4.81999,-16.92701
48.30000,-4.83012,-16.96032
48.40000,-4.84025,-17.00170
48.50000,-4.85012,-17.03696
48.60000,-4.86025,-17.08282
48.70000,-4.87039,-17.12138
48.80000,-4.88025,-17.16571
48.90000,-4.89025,-17.20110
49.00000,-4.90039,-17.25264
49.10000,-4.91025,-17.28053
49.20000,-4.92012,-17.33081
49.30000,-4.93039,-17.37163
49.40000,-4.94012,-17.40815
49.50000,-4.95012,-17.44759
49.60000,-4.96025,-17.49058
49.70000,-4.96985,-17.53667
49.80000,-4.98025,-17.57430
49.90000,-4.99039,-17.61989
50.00000,-5.00025,-17.65963
50.10000,-5.01039,-17.69781
50.20000,-5.02012,-17.73981
50.30000,-5.03025,-17.78343
50.40000,-5.04025,-17.82113
50.50000,-5.05025,-17.85486
50.60000,-5.06012,-17.90297
50.70000,-5.06999,-17.94358
50.80000,-5.08039,-17.98784
50.90000,-5.08999,-18.02837
51.00000,-5.10025,-18.06886
51.10000,-5.11025,-18.09992
51.20000,-5.12012,-18.14413
51.30000,-5.13052,-18.18874
51.40000,-5.14039,-18.23422
51.50000,-5.15012,-18.26429
51.60000,-5.16039,-18.30872
51.70000,-5.17025,-18.35882
51.80000,-5.18025,-18.39648
51.90000,-5.19025,-18.43992
52.00000,-5.20012,-18.48536
52.10000,-5.21025,-18.52173
52.20000,-5.22012,-18.56655
52.30000,-5.23012,-18.61346
52.40000,-5.24012,-18.64933
52.50000,-5.24999,-18.69044
52.60000,-5.26025,-18.73348
52.70000,-5.26999,-18.77811
52.80000,-5.28025,-18.82907
52.90000,-5.29039,-18.87449
53.00000,-5.30012,-18.91503
53.10000,-5.31052,-18.94327
53.20000,-5.32012,-18.99313
53.30000,-5.33012,-19.03868
53.40000,-5.34025,-19.08600
53.50000,-5.34985,-19.11929
53.60000,-5.36012,-19.16482
53.70000,-5.37039,-19.21037
53.80000,-5.38025,-19.25598
53.90000,-5.39025,-19.29099
54.00000,-5.40025,-19.33948
54.10000,-5.41025,-19.37963
54.20000,-5.42039,-19.42389
54.30000,-5.43052,-19.47107
54.40000,-5.44025,-19.52127
54.50000,-5.45012,-19.55583
54.60000,-5.46039,-19.60352
54.70000,-5.47025,-19.64394
54.80000,-5.48012,-19.69746
54.90000,-5.49025,-19.73863
55.00000,-5.49999,-19.78761
55.10000,-5.51012,-19.81826
55.20000,-5.52039,-19.88061
55.30000,-5.53012,-19.91438
55.40000,-5.54025,-19.96376
55.50000,-5.55039,-20.00477
55.60000,-5.56012,-20.04709
55.70000,-5.57025,-20.09377
55.80000,-5.58052,-20.14259
55.90000,-5.59039,-20.18367
56.00000,-5.60025,-20.23036
56.10000,-5.61025,-20.26736
56.20000,-5.62012,-20.32235
56.30000,-5.62985,-20.36834
56.40000,-5.64039,-20.41164
56.50000,-5.65012,-20.45362
56.60000,-5.66039,-20.50347
56.70000,-5.67039,-20.54891
56.80000,-5.67999,-20.59888
56.90000,-5.69039,-20.63677
57.00000,-5.70039,-20.69054
57.10000,-5.71025,-20.72063
57.20000,-5.72025,-20.77938
57.30000,-5.72999,-20.82478
57.40000,-5.74012,-20.87416
57.50000,-5.75012,-20.91134
57.60000,-5.76012,-20.95708
57.70000,-5.77012,-21.00602
57.80000,-5.77999,-21.05726
57.90000,-5.79039,-21.10480
58.00000,-5.80025,-21.14182
58.10000,-5.81025,-21.18859
58.20000,-5.82039,-21.24925
58.30000,-5.83012,-21.28508
58.40000,-5.84025,-21.33322
58.50000,-5.85039,-21.38577
58.60000,-5.85999,-21.41977
58.70000,-5.87039,-21.47922
58.80000,-5.88025,-21.53027
58.90000,-5.89012,-21.57925
59.00000,-5.90012,-21.62511
59.10000,-5.90999,-21.67002
59.20000,-5.92025,-21.71954
59.30000,-5.93039,-21.77008
59.40000,-5.94012,-21.81755
59.50000,-5.95025,-21.85729
59.60000,-5.96025,-21.91192
59.70000,-5.97025,-21.96576
59.80000,-5.98012,-22.00603
59.90000,-5.99025,-22.05646
60.00000,-6.00025,-22.11151
60.10000,-6.00985,-22.14351
60.20000,-6.02039,-22.19994
60.30000,-6.03012,-22.25210
60.40000,-6.04012,-22.30276
60.50000,-6.05039,-22.34250
60.60000,-6.06012,-22.39078
60.70000,-6.07025,-22.44288
60.80000,-6.08052,-22.49938
60.90000,-6.09039,-22.53749
61.00000,-6.10025,-22.59135
61.10000,-6.11039,-22.63323
61.20000,-6.12039,-22.68964
61.30000,-6.13012,-22.73760
61.40000,-6.14038,-22.78420
61.50000,-6.15025,-22.83649
61.60000,-6.15998,-22.88385
61.70000,-6.17052,-22.93793
61.80000,-6.18012,-22.98746
61.90000,-6.19012,-23.03465
62.00000,-6.20052,-23.08737
62.10000,-6.21025,-23.12732
62.20000,-6.22025,-23.18555
62.30000,-6.23039,-23.23826
62.40000,-6.23985,-23.28425
62.50000,-6.25025,-23.33264
62.60000,-6.26025,-23.37989
62.70000,-6.27012,-23.43444
62.80000,-6.28012,-23.47458
62.90000,-6.28998,-23.52510
63.00000,-6.30012,-23.58794
63.10000,-6.30998,-23.62406
63.20000,-6.32038,-23.68148
63.30000,-6.33025,-23.73803
63.40000,-6.33998,-23.78883
63.50000,-6.35052,-23.83631
63.60000,-6.36025,-23.88373
63.70000,-6.37025,-23.94290
63.80000,-6.38038,-23.99645
63.90000,-6.38998,-24.03783
64.00000,-6.40012,-24.09700
64.10001,-6.41025,-24.14602
64.20000,-6.41998,-24.20675
64.30000,-6.42998,-24.25619
64.40000,-6.44025,-24.30973
64.50000,-6.45025,-24.35225
64.60001,-6.46038,-24.41556
64.70000,-6.47038,-24.46525
64.80000,-6.48038,-24.52669
64.90000,-6.49038,-24.57096
65.00000,-6.50038,-24.62960
65.10001,-6.51025,-24.67504
65.20000,-6.52012,-24.73269
65.30000,-6.53038,-24.78975
65.40000,-6.54012,-24.83547
65.50000,-6.55012,-24.88882
65.60001,-6.56025,-24.94013
65.70001,-6.56998,-25.00267
65.80000,-6.58038,-25.04689
65.90000,-6.59025,-25.10021
66.00000,-6.60025,-25.15073
66.10001,-6.61052,-25.20929
66.20001,-6.62025,-25.26502
66.30000,-6.63038,-25.31794
66.40000,-6.64038,-25.37226
66.50000,-6.65038,-25.41927
66.60001,-6.66012,-25.48067
66.70001,-6.66998,-25.52502
66.80000,-6.68025,-25.58914
66.90000,-6.68998,-25.63529
67.00000,-6.70025,-25.69705
67.10001,-6.71025,-25.75381
67.20001,-6.71998,-25.80732
67.30000,-6.73038,-25.85655
67.40000,-6.74025,-25.91564
67.50000,-6.75012,-25.96151
67.60001,-6.76038,-26.03410
67.70001,-6.77012,-26.07513
67.80000,-6.78012,-26.12877
67.90000,-6.79025,-26.18377
68.00000,-6.79998,-26.23901
68.10001,-6.81012,-26.30016
68.20001,-6.82012,-26.35825
68.30000,-6.82998,-26.41357
68.40000,-6.84012,-26.47270
68.50000,-6.85012,-26.51935
68.60001,-6.86025,-26.58737
68.70001,-6.87012,-26.63941
68.80000,-6.88038,-26.69452
68.90000,-6.89025,-26.75487
69.00000,-6.89998,-26.80491
69.10001,-6.91052,-26.86648
69.20001,-6.92012,-26.92526
69.30000,-6.93012,-26.97832
69.40000,-6.94038,-27.04076
69.50000,-6.94985,-27.09157
69.60001,-6.96012,-27.14994
69.70001,-6.97025,-27.21100
69.80000,-6.98012,-27.26868
69.90000,-6.99025,-27.32174
70.00000,-7.00025,-27.38636
70.10001,-7.01025,-27.44668
70.20001,-7.02025,-27.50427
70.30000,-7.03038,-27.56221
70.40000,-7.04025,-27.62107
70.50000,-7.05012,-27.67559
70.60001,-7.06038,-27.73834
70.70001,-7.07025,-27.79399
70.80000,-7.07998,-27.85577
70.90000,-7.09025,-27.91585
71.00000,-7.09998,-27.97562
71.10001,-7.11012,-28.03649
71.20001,-7.12038,-28.10675
71.30000,-7.13012,-28.14758
71.40000,-7.14025,-28.21570
71.50000,-7.15038,-28.27754
71.60001,-7.16025,-28.33017
71.70001,-7.17038,-28.39373
71.80000,-7.18025,-28.44483
71.90000,-7.19025,-28.51173
72.00000,-7.20012,-28.56918
72.10001,-7.21038,-28.63657
72.20001,-7.22012,-28.68964
72.30000,-7.22998,-28.74632
72.40000,-7.24038,-28.82091
72.50000,-7.24998,-28.87482
72.60001,-7.26025,-28.94006
72.70001,-7.27025,-29.00469
72.80000,-7.27998,-29.06201
72.90000,-7.29038,-29.12851
73.00000,-7.30025,-29.18950
73.10001,-7.31012,-29.24225
73.20001,-7.32025,-29.30957
73.30000,-7.33012,-29.36414
73.40000,-7.34012,-29.43532
73.50000,-7.35012,-29.48936
73.60001,-7.36012,-29.54951
73.70001,-7.37012,-29.61827
73.80000,-7.37998,-29.68216
73.90000,-7.39025,-29.74431
74.00000,-7.39998,-29.80802
74.10001,-7.41012,-29.86198
74.20001,-7.42038,-29.94129
74.30000,-7.43012,-29.99198
74.40000,-7.44038,-30.05700
74.50000,-7.45038,-30.12899
74.60001,-7.45998,-30.18353
74.70001,-7.47025,-30.24865
74.80000,-7.48025,-30.31339
74.90000,-7.48998,-30.37581
75.00000,-7.50025,-30.44737
75.10001,-7.51011,-30.51002
75.20001,-7.52025,-30.57796
75.30000,-7.53038,-30.64327
75.40000,-7.54038,-30.71395
75.50000,-7.55038,-30.78270
75.60001,-7.56038,-30.84422
75.70001,-7.57038,-30.91606
75.80000,-7.58025,-30.97036
75.90000,-7.59025,-31.03232
76.00000,-7.60025,-31.10941
76.10001,-7.60998,-31.16504
76.20001,-7.62038,-31.23412
76.30000,-7.63011,-31.29913
76.40000,-7.64011,-31.36998
76.50000,-7.65025,-31.44234
76.60001,-7.65998,-31.50334
76.70001,-7.67025,-31.56541
76.80000,-7.68051,-31.64474
76.90000,-7.69038,-31.70609
77.00000,-7.70025,-31.78173
77.10001,-7.71038,-31.83863
77.20001,-7.72025,-31.91008
77.30000,-7.73011,-31.97670
77.40000,-7.74025,-32.04345
77.50000,-7.75011,-32.11444
77.60001,-7.75998,-32.18361
77.70001,-7.77038,-32.25447
77.80000,-7.78011,-32.32714
77.90000,-7.79011,-32.39206
78.00000,-7.80051,-32.47253
78.10001,-7.81025,-32.53544
78.20001,-7.82025,-32.59981
78.30000,-7.83038,-32.67194
78.40000,-7.84011,-32.73528
78.50000,-7.85025,-32.80607
78.60001,-7.86038,-32.88697
78.70001,-7.87011,-32.94792
78.80000,-7.88011,-33.02338
78.90000,-7.88998,-33.08850
79.00000,-7.90011,-33.16002
79.10001,-7.90998,-33.22728
79.20001,-7.92038,-33.30315
79.30000,-7.93025,-33.38349
79.40000,-7.93998,-33.44896
79.50000,-7.95065,-33.52301
79.60001,-7.96025,-33.59387
79.70001,-7.97025,-33.66252
79.80000,-7.98038,-33.74765
79.90000,-7.98998,-33.80765
80.00000,-8.00025,-33.88384
80.10001,-8.01038,-33.95588
80.20001,-8.01998,-34.02381
80.30000,-8.02998,-34.10282
80.40000,-8.04025,-34.18320
80.50001,-8.05025,-34.24962
80.60001,-8.06038,-34.33116
80.70001,-8.07025,-34.39358
80.80000,-8.08025,-34.48210
80.90000,-8.09038,-34.55861
81.00001,-8.10038,-34.63804
81.10001,-8.11025,-34.70123
81.20001,-8.12011,-34.77230
81.30000,-8.13038,-34.86009
81.40000,-8.14011,-34.93334
81.50001,-8.15011,-35.00408
81.60001,-8.16025,-35.08346
81.70001,-8.16985,-35.15573
81.80000,-8.18038,-35.23093
81.90000,-8.19038,-35.32008
82.00001,-8.20011,-35.39379
