Time,Extension,Load
26.90000,-2.69039,-8.54457
27.00000,-2.70066,-8.58434
27.10000,-2.71066,-8.62966
27.20000,-2.72066,-8.67271
27.30000,-2.73066,-8.72001
27.40000,-2.74066,-8.76270
27.50000,-2.75066,-8.80707
27.60000,-2.76053,-8.84531
27.70000,-2.77066,-8.89433
27.80000,-2.78039,-8.93031
27.90000,-2.79039,-8.98420
28.00000,-2.80066,-9.02384
28.10000,-2.81039,-9.05520
28.20000,-2.82066,-9.10470
28.30000,-2.83079,-9.14834
28.40000,-2.84039,-9.19066
28.50000,-2.85079,-9.23721
28.60000,-2.86066,-9.27047
28.70000,-2.87053,-9.31931
28.80000,-2.88053,-9.35450
28.90000,-2.89039,-9.39902
29.00000,-2.90039,-9.44598
29.10000,-2.91039,-9.47665
29.20000,-2.92039,-9.53192
29.30000,-2.93039,-9.56736
29.40000,-2.94039,-9.61154
29.50000,-2.95066,-9.65107
29.60000,-2.96039,-9.68340
29.70000,-2.97053,-9.73848
29.80000,-2.98066,-9.77050
29.90000,-2.99026,-9.81090
30.00000,-3.00079,-9.84803
30.10000,-3.01079,-9.88726
30.20000,-3.02039,-9.93097
30.30000,-3.03066,-9.96428
30.40000,-3.04053,-10.00617
30.50000,-3.05053,-10.04897
30.60000,-3.06066,-10.07888
30.70000,-3.07039,-10.12777
30.80000,-3.08053,-10.16767
30.90000,-3.09066,-10.20521
31.00000,-3.10066,-10.24512
31.10000,-3.11066,-10.28067
31.20000,-3.12066,-10.31996
31.30000,-3.13066,-10.36947
31.40000,-3.14039,-10.40198
31.50000,-3.15066,-10.44377
31.60000,-3.16066,-10.48057
31.70000,-3.17039,-10.52535
31.80000,-3.18079,-10.56338
31.90000,-3.19039,-10.60412
32.00000,-3.20039,-10.65320
32.10000,-3.21079,-10.68775
32.20000,-3.22039,-10.72406
32.30000,-3.23066,-10.76555
32.40000,-3.24079,-10.80423
32.50000,-3.25066,-10.84756
32.60000,-3.26066,-10.87919
32.70000,-3.27066,-10.92057
32.80000,-3.28066,-10.96093
32.90000,-3.29039,-11.00425
33.00000,-3.30066,-11.04458
33.10000,-3.31053,-11.07307
33.20000,-3.32026,-11.11830
33.30000,-3.33079,-11.15472
33.40000,-3.34053,-11.19427
33.50000,-3.35053,-11.23979
33.60000,-3.36079,-11.26925
33.70000,-3.37039,-11.31143
33.80000,-3.38053,-11.34772
33.90000,-3.39079,-11.38212
34.00000,-3.40039,-11.42126
34.10000,-3.41052,-11.44929
34.20000,-3.42052,-11.49395
34.30000,-3.43039,-11.53689
34.40000,-3.44039,-11.56552
34.50000,-3.45039,-11.61173
34.60000,-3.46052,-11.63619
34.70000,-3.47039,-11.68271
34.80000,-3.48066,-11.72081
34.90000,-3.49066,-11.75616
35.00000,-3.50039,-11.78625
35.10000,-3.51079,-11.82776
35.20000,-3.52039,-11.85501
35.30000,-3.53066,-11.89158
35.40000,-3.54079,-11.93203
35.50000,-3.55026,-11.96502
35.60000,-3.56052,-11.98782
35.70000,-3.57066,-12.03657
35.80000,-3.58052,-12.07410
35.90000,-3.59066,-12.10009
36.00000,-3.60052,-12.13480
36.10000,-3.61052,-12.17130
36.20000,-3.62066,-12.20733
36.30000,-3.63066,-12.23991
36.40000,-3.64052,-12.28339
36.50000,-3.65066,-12.31906
36.60000,-3.66079,-12.34603
36.70000,-3.67066,-12.38671
36.80000,-3.68052,-12.41882
36.90000,-3.69066,-12.45923
37.00000,-3.70039,-12.49057
37.10000,-3.71052,-12.51950
37.20000,-3.72052,-12.56162
37.30000,-3.73026,-12.60576
37.40000,-3.74066,-12.63121
37.50000,-3.75066,-12.66719
37.60000,-3.76052,-12.69479
37.70000,-3.77066,-12.72781
37.80000,-3.78052,-12.76228
37.90000,-3.79066,-12.79657
38.00000,-3.80079,-12.83423
38.10000,-3.81066,-12.86439
38.20000,-3.82039,-12.89767
38.30000,-3.83039,-12.93479
38.40000,-3.84066,-12.96219
38.50000,-3.85039,-12.99743
38.60000,-3.86066,-13.01948
38.70000,-3.87052,-13.06204
38.80000,-3.88026,-13.09747
38.90000,-3.89079,-13.12913
39.00000,-3.90066,-13.16263
39.10000,-3.91052,-13.18630
39.20000,-3.92066,-13.22522
39.30000,-3.93052,-13.26072
39.40000,-3.94052,-13.28935
39.50000,-3.95066,-13.32828
39.60000,-3.96039,-13.34679
39.70000,-3.97052,-13.40040
39.80000,-3.98039,-13.42201
39.90000,-3.99039,-13.46238
40.00000,-4.00039,-13.49868
40.10000,-4.01052,-13.51711
40.20000,-4.02066,-13.56412
40.30000,-4.03039,-13.58849
40.40000,-4.04066,-13.62075
40.50000,-4.05066,-13.65620
40.60000,-4.06039,-13.67564
40.70000,-4.07092,-13.72400
40.80000,-4.08052,-13.75831
40.90000,-4.09039,-13.78790
41.00000,-4.10066,-13.82437
41.10000,-4.11026,-13.84738
41.20000,-4.12052,-13.88629
41.30000,-4.13066,-13.91971
41.40000,-4.14052,-13.95252
41.50000,-4.15052,-13.98767
41.60000,-4.16052,-14.01436
41.70000,-4.17079,-14.06008
41.80000,-4.18066,-14.08650
41.90000,-4.19079,-14.11993
42.00000,-4.20052,-14.15418
42.10000,-4.21026,-14.17596
42.20000,-4.22066,-14.21682
42.30000,-4.23052,-14.24372
42.40000,-4.24039,-14.28573
42.50000,-4.25066,-14.31833
42.60000,-4.26026,-14.34326
42.70000,-4.27066,-14.38107
42.80000,-4.28079,-14.41550
42.90000,-4.29052,-14.44478
43.00000,-4.30052,-14.48608
43.10000,-4.31066,-14.51313
43.20000,-4.32052,-14.54975
43.30000,-4.33066,-14.58700
43.40000,-4.34079,-14.61806
43.50000,-4.35066,-14.65608
43.60000,-4.36052,-14.67866
43.70000,-4.37079,-14.72407
43.80000,-4.38039,-14.75522
43.90000,-4.39026,-14.78617
44.00000,-4.40079,-14.82447
44.10000,-4.41052,-14.85087
44.20000,-4.42066,-14.88629
44.30000,-4.43079,-14.92578
44.40000,-4.44026,-14.95329
44.50000,-4.45079,-14.98852
44.60000,-4.46079,-15.02263
44.70000,-4.47052,-15.05853
44.80000,-4.48066,-15.08640
44.90000,-4.49039,-15.12038
45.00000,-4.50052,-15.15428
45.10000,-4.51039,-15.18414
45.20000,-4.52039,-15.22474
45.30000,-4.53052,-15.25499
45.40000,-4.54026,-15.28846
45.50000,-4.55066,-15.31999
45.60000,-4.56052,-15.34707
45.70000,-4.57066,-15.38932
45.80000,-4.58066,-15.42846
45.90000,-4.59039,-15.45393
46.00000,-4.60066,-15.48812
46.10000,-4.61066,-15.52437
46.20000,-4.62039,-15.56318
46.30000,-4.63066,-15.58841
46.40000,-4.64052,-15.62563
46.50000,-4.65039,-15.66142
46.60000,-4.66066,-15.67772
46.70000,-4.67052,-15.72397
46.80000,-4.68052,-15.75525
46.90000,-4.69052,-15.78617
47.00000,-4.70066,-15.82210
47.10000,-4.71052,-15.85312
47.20000,-4.72066,-15.88586
47.30000,-4.73079,-15.92732
47.40000,-4.74052,-15.95609
47.50000,-4.75066,-15.99060
47.60000,-4.76052,-16.01733
47.70000,-4.77026,-16.06574
47.80000,-4.78079,-16.09169
47.90000,-4.79039,-16.12553
48.00000,-4.80039,-16.16997
48.10000,-4.81079,-16.19925
48.20000,-4.82039,-16.23178
48.30000,-4.83052,-16.26857
48.40000,-4.84079,-16.30111
48.50000,-4.85065,-16.33510
48.60000,-4.86065,-16.36620
48.70000,-4.87066,-16.40723
48.80000,-4.88065,-16.44113
48.90000,-4.89039,-16.47704
49.00000,-4.90079,-16.51084
49.10000,-4.91052,-16.54407
49.20000,-4.92025,-16.58596
49.30000,-4.93092,-16.62222
49.40000,-4.94052,-16.64983
49.50000,-4.95052,-16.69314
49.60000,-4.96079,-16.71935
49.70000,-4.97039,-16.75965
49.80000,-4.98065,-16.79297
49.90000,-4.99079,-16.83595
50.00000,-5.00052,-16.86587
50.10000,-5.01065,-16.90133
50.20000,-5.02065,-16.94000
50.30000,-5.03052,-16.97764
50.40000,-5.04052,-17.01527
50.50000,-5.05039,-17.05404
50.60000,-5.06052,-17.07709
50.70000,-5.07039,-17.12760
50.80000,-5.08065,-17.16219
50.90000,-5.09052,-17.19770
51.00000,-5.10039,-17.23939
51.10000,-5.11079,-17.27632
51.20000,-5.12052,-17.30971
51.30000,-5.13065,-17.34401
51.40000,-5.14065,-17.38614
51.50000,-5.15025,-17.42044
51.60000,-5.16052,-17.44444
51.70000,-5.17065,-17.49348
51.80000,-5.18039,-17.54180
51.90000,-5.19039,-17.57256
52.00000,-5.20052,-17.60478
52.10000,-5.21052,-17.64286
52.20000,-5.22065,-17.68124
52.30000,-5.23065,-17.71990
52.40000,-5.24065,-17.76222
52.50000,-5.25052,-17.80318
52.60000,-5.26079,-17.83053
52.70000,-5.27052,-17.87675
52.80000,-5.28052,-17.91105
52.90000,-5.29065,-17.95139
53.00000,-5.30025,-17.98640
53.10000,-5.31052,-18.01413
53.20000,-5.32052,-18.06057
53.30000,-5.33025,-18.10802
53.40000,-5.34065,-18.13877
53.50000,-5.35065,-18.18185
53.60000,-5.36052,-18.20462
53.70000,-5.37065,-18.24924
53.80000,-5.38052,-18.28861
53.90000,-5.39065,-18.32741
54.00000,-5.40065,-18.36720
54.10000,-5.41065,-18.40173
54.20000,-5.42039,-18.44313
54.30000,-5.43039,-18.47831
54.40000,-5.44065,-18.52049
54.50000,-5.45039,-18.56350
54.60000,-5.46065,-18.58642
54.70000,-5.47065,-18.63867
54.80000,-5.48039,-18.66893
54.90000,-5.49079,-18.71167
55.00000,-5.50065,-18.74889
55.10000,-5.51065,-18.77959
55.20000,-5.52065,-18.83002
55.30000,-5.53052,-18.86787
55.40000,-5.54065,-18.90420
55.50000,-5.55065,-18.93835
55.60000,-5.56052,-18.96579
55.70000,-5.57052,-19.01622
55.80000,-5.58039,-19.05230
55.90000,-5.59039,-19.09493
56.00000,-5.60039,-19.13267
56.10000,-5.61039,-19.16468
56.20000,-5.62052,-19.21038
56.30000,-5.63039,-19.25859
56.40000,-5.64065,-19.29714
56.50000,-5.65065,-19.33865
56.60000,-5.66052,-19.36086
56.70000,-5.67079,-19.41315
56.80000,-5.68039,-19.44141
56.90000,-5.69052,-19.48816
57.00000,-5.70079,-19.52606
57.10000,-5.71025,-19.55994
57.20000,-5.72052,-19.60741
57.30000,-5.73065,-19.64141
57.40000,-5.74039,-19.68352
57.50000,-5.75052,-19.72246
57.60000,-5.76052,-19.75077
57.70000,-5.77065,-19.79924
57.80000,-5.78079,-19.84123
57.90000,-5.79092,-19.87940
58.00000,-5.80065,-19.91489
58.10000,-5.81039,-19.95230
58.20000,-5.82079,-19.99656
58.30000,-5.83052,-20.03206
58.40000,-5.84052,-20.07959
58.50000,-5.85065,-20.12056
58.60000,-5.86025,-20.14091
58.70000,-5.87065,-20.20196
58.80000,-5.88065,-20.24275
58.90000,-5.89052,-20.28048
59.00000,-5.90065,-20.31765
59.10000,-5.91052,-20.35922
59.20000,-5.92052,-20.39705
59.30000,-5.93065,-20.43824
59.40000,-5.94079,-20.48077
59.50000,-5.95065,-20.52205
59.60000,-5.96052,-20.54980
59.70000,-5.97065,-20.59875
59.80000,-5.98039,-20.63296
59.90000,-5.99025,-20.67999
60.00000,-6.00065,-20.71991
60.10000,-6.01039,-20.74693
60.20000,-6.02065,-20.80467
60.30000,-6.03079,-20.84808
60.40000,-6.04025,-20.87446
60.50000,-6.05065,-20.91369
60.60000,-6.06079,-20.95484
60.70000,-6.07052,-20.99605
60.80000,-6.08065,-21.03827
60.90000,-6.09039,-21.08195
61.00000,-6.10052,-21.12352
61.10000,-6.11039,-21.15680
61.20000,-6.12039,-21.21195
61.30000,-6.13039,-21.25488
61.40000,-6.14038,-21.29517
61.50000,-6.15078,-21.33765
61.60000,-6.16052,-21.36557
61.70000,-6.17065,-21.41421
61.80000,-6.18079,-21.45855
61.90000,-6.19038,-21.49743
62.00000,-6.20078,-21.54474
62.10000,-6.21065,-21.58527
62.20000,-6.22038,-21.62953
62.30000,-6.23065,-21.66794
62.40000,-6.24038,-21.71120
62.50000,-6.25038,-21.75706
62.60000,-6.26065,-21.78613
62.70000,-6.27052,-21.83881
62.80000,-6.28052,-21.87698
62.90000,-6.29065,-21.92285
63.00000,-6.30052,-21.96230
63.10000,-6.31052,-22.00218
63.20000,-6.32052,-22.04220
63.30000,-6.33052,-22.09388
63.40000,-6.34038,-22.13716
63.50000,-6.35065,-22.17754
63.60000,-6.36052,-22.21194
63.70000,-6.37012,-22.27102
63.80000,-6.38065,-22.31115
63.90000,-6.39038,-22.35689
64.00000,-6.40052,-22.40507
64.10001,-6.41078,-22.44792
64.20000,-6.42038,-22.48972
64.30000,-6.43065,-22.53299
64.40000,-6.44078,-22.57345
64.50000,-6.45065,-22.61766
64.60001,-6.46065,-22.65197
64.70000,-6.47065,-22.70531
64.80000,-6.48065,-22.75092
64.90000,-6.49052,-22.78761
65.00000,-6.50078,-22.83294
65.10001,-6.51052,-22.87636
65.20000,-6.52025,-22.92214
65.30000,-6.53078,-22.97147
65.40000,-6.54052,-23.01530
65.50000,-6.55052,-23.05292
65.60001,-6.56078,-23.09655
65.70001,-6.57052,-23.14689
65.80000,-6.58065,-23.19434
65.90000,-6.59065,-23.24189
66.00000,-6.60025,-23.28508
66.10001,-6.61065,-23.33003
66.20001,-6.62052,-23.37761
66.30000,-6.63052,-23.42633
66.40000,-6.64052,-23.46555
66.50000,-6.65038,-23.51106
66.60001,-6.66052,-23.54413
66.70001,-6.67038,-23.60193
66.80000,-6.68065,-23.64789
66.90000,-6.69052,-23.69328
67.00000,-6.70038,-23.74013
67.10001,-6.71092,-23.78636
67.20001,-6.72052,-23.82926
67.30000,-6.73065,-23.88186
67.40000,-6.74065,-23.93086
67.50000,-6.75025,-23.97176
67.60001,-6.76052,-24.00294
67.70001,-6.77065,-24.06224
67.80000,-6.78038,-24.11307
67.90000,-6.79038,-24.16641
68.00000,-6.80052,-24.20118
68.10001,-6.81052,-24.24072
68.20001,-6.82065,-24.29805
68.30000,-6.83065,-24.34365
68.40000,-6.84065,-24.39690
68.50000,-6.85065,-24.44413
68.60001,-6.86078,-24.47930
68.70001,-6.87065,-24.53141
68.80000,-6.88052,-24.57912
68.90000,-6.89065,-24.62810
69.00000,-6.90038,-24.68073
69.10001,-6.91052,-24.72014
69.20001,-6.92065,-24.77500
69.30000,-6.93025,-24.81890
69.40000,-6.94065,-24.87116
69.50000,-6.95052,-24.91947
69.60001,-6.96052,-24.95263
69.70001,-6.97078,-25.00856
69.80000,-6.98052,-25.05518
69.90000,-6.99065,-25.09965
70.00000,-7.00065,-25.15364
70.10001,-7.01065,-25.20248
70.20001,-7.02052,-25.24173
70.30000,-7.03038,-25.28567
70.40000,-7.04065,-25.34325
70.50000,-7.05038,-25.38704
70.60001,-7.06065,-25.42769
70.70001,-7.07052,-25.49214
70.80000,-7.08038,-25.53163
70.90000,-7.09078,-25.58401
71.00000,-7.10052,-25.63070
71.10001,-7.11065,-25.66975
71.20001,-7.12078,-25.74100
71.30000,-7.13038,-25.78258
71.40000,-7.14052,-25.82571
71.50000,-7.15065,-25.88560
71.60001,-7.16038,-25.91356
71.70001,-7.17052,-25.97389
71.80000,-7.18038,-26.02484
71.90000,-7.19038,-26.07596
72.00000,-7.20038,-26.12926
72.10001,-7.21052,-26.17705
72.20001,-7.22065,-26.23936
72.30000,-7.23038,-26.26918
72.40000,-7.24078,-26.33498
72.50000,-7.25065,-26.38330
72.60001,-7.26038,-26.42370
72.70001,-7.27078,-26.49246
72.80000,-7.28038,-26.53417
72.90000,-7.29038,-26.58347
73.00000,-7.30078,-26.63804
73.10001,-7.31025,-26.68395
73.20001,-7.32052,-26.73461
73.30000,-7.33052,-26.78795
73.40000,-7.34052,-26.83654
73.50000,-7.35052,-26.89784
73.60001,-7.36052,-26.93826
73.70001,-7.37065,-26.98226
73.80000,-7.38052,-27.03046
73.90000,-7.39078,-27.07438
74.00000,-7.40052,-27.12278
74.10001,-7.41038,-27.16258
74.20001,-7.42078,-27.22579
74.30000,-7.43052,-27.26362
74.40000,-7.44038,-27.30606
74.50000,-7.45051,-27.36194
74.60001,-7.46025,-27.40424
74.70001,-7.47052,-27.45785
74.80000,-7.48078,-27.51162
74.90000,-7.49052,-27.55219
75.00000,-7.50065,-27.60327
75.10001,-7.51065,-27.65851
75.20001,-7.52065,-27.70192
75.30000,-7.53078,-27.75746
75.40000,-7.54065,-27.79961
75.50000,-7.55065,-27.85360
75.60001,-7.56051,-27.90305
75.70001,-7.57065,-27.95473
75.80000,-7.58038,-27.99332
75.90000,-7.59038,-28.04409
76.00000,-7.60065,-28.10649
76.10001,-7.61038,-28.14969
76.20001,-7.62065,-28.20398
76.30000,-7.63065,-28.26757
76.40000,-7.64025,-28.30932
76.50000,-7.65078,-28.37338
76.60001,-7.66065,-28.42697
76.70001,-7.67051,-28.46931
76.80000,-7.68051,-28.52519
76.90000,-7.69038,-28.58223
77.00000,-7.70051,-28.63126
77.10001,-7.71038,-28.68629
77.20001,-7.72051,-28.73896
77.30000,-7.73051,-28.79225
77.40000,-7.74038,-28.84480
77.50000,-7.75065,-28.90032
77.60001,-7.76038,-28.95507
77.70001,-7.77051,-29.01491
77.80000,-7.78078,-29.07167
77.90000,-7.79038,-29.11271
78.00000,-7.80078,-29.17040
78.10001,-7.81065,-29.23396
78.20001,-7.82038,-29.28853
78.30000,-7.83078,-29.34598
78.40000,-7.84038,-29.39511
78.50000,-7.85038,-29.45308
78.60001,-7.86065,-29.51476
78.70001,-7.87051,-29.56816
78.80000,-7.88051,-29.62013
78.90000,-7.89065,-29.68901
79.00000,-7.90065,-29.74625
79.10001,-7.91065,-29.80337
79.20001,-7.92065,-29.85598
79.30000,-7.93078,-29.91901
79.40000,-7.94051,-29.96785
79.50000,-7.95078,-30.03624
79.60001,-7.96065,-30.09351
79.70001,-7.97025,-30.15238
79.80000,-7.98065,-30.20873
79.90000,-7.99025,-30.26907
80.00000,-8.00051,-30.33392
80.10001,-8.01065,-30.40357
80.20001,-8.02038,-30.45514
80.30000,-8.03065,-30.51962
80.40000,-8.04078,-30.58944
80.50001,-8.05065,-30.63743
80.60001,-8.06051,-30.70438
80.70001,-8.07065,-30.76553
80.80000,-8.08065,-30.82578
80.90000,-8.09051,-30.88314
81.00001,-8.10065,-30.93821
81.10001,-8.11038,-31.01174
81.20001,-8.12025,-31.06174
81.30000,-8.13078,-31.13382
81.40000,-8.14051,-31.19219
81.50001,-8.15051,-31.25696
81.60001,-8.16078,-31.32175
81.70001,-8.17051,-31.38237
81.80000,-8.18065,-31.43996
81.90000,-8.19078,-31.51397
82.00001,-8.20038,-31.56869
