Time,Extension,Load
(sec),(mm),(N)
81.40000,-8.81891,-42.54051
81.50001,-8.82865,-42.61189
81.60001,-8.83891,-42.69447
81.70001,-8.84891,-42.80023
81.80000,-8.85851,-42.86763
81.90000,-8.86891,-42.96510
82.00001,-8.87865,-43.04663
82.10001,-8.88851,-43.12690
82.20001,-8.89878,-43.22223
82.30000,-8.90851,-43.30979
82.40000,-8.91864,-43.39946
82.50001,-8.92878,-43.48755
82.60001,-8.93865,-43.56614
82.70001,-8.94864,-43.66587
82.80000,-8.95878,-43.75471
82.90000,-8.96878,-43.84825
83.00001,-8.97891,-43.93209
83.10001,-8.98904,-44.02496
83.20001,-8.99878,-44.11172
83.30000,-9.00865,-44.19880
83.40000,-9.01891,-44.29840
83.50001,-9.02878,-44.38654
83.60001,-9.03851,-44.47128
83.70001,-9.04891,-44.57372
83.80000,-9.05851,-44.66389
83.90000,-9.06864,-44.75456
84.00001,-9.07891,-44.85125
84.10001,-9.08851,-44.93825
84.20001,-9.09878,-45.03610
84.30000,-9.10891,-45.13875
84.40000,-9.11878,-45.22311
84.50001,-9.12891,-45.31475
84.60001,-9.13878,-45.41378
84.70001,-9.14878,-45.50431
84.80000,-9.15864,-45.59429
84.90000,-9.16904,-45.69869
85.00001,-9.17864,-45.78935
85.10001,-9.18838,-45.87783
85.20001,-9.19891,-45.97947
85.30000,-9.20864,-46.07401
85.40000,-9.21878,-46.16446
85.50001,-9.22891,-46.27261
85.60001,-9.23851,-46.36163
85.70001,-9.24878,-46.46145
85.80000,-9.25891,-46.56317
85.90000,-9.26864,-46.64847
86.00001,-9.27878,-46.75026
86.10001,-9.28864,-46.85224
86.20001,-9.29864,-46.93868
86.30000,-9.30878,-47.03569
86.40000,-9.31864,-47.12895
86.50001,-9.32864,-47.24078
86.60001,-9.33851,-47.33064
86.70001,-9.34891,-47.43927
86.80000,-9.35878,-47.54130
86.90000,-9.36864,-47.63832
87.00001,-9.37891,-47.74982
87.10001,-9.38864,-47.84451
87.20001,-9.39864,-47.94373
87.30000,-9.40891,-48.06057
87.40000,-9.41851,-48.15127
87.50001,-9.42878,-48.26116
87.60001,-9.43878,-48.36324
87.70001,-9.44851,-48.46364
87.80000,-9.45864,-48.56448
87.90000,-9.46851,-48.67279
88.00001,-9.47864,-48.78016
88.10001,-9.48891,-48.89253
88.20001,-9.49891,-48.99206
88.30000,-9.50878,-49.10496
88.40000,-9.51864,-49.19932
88.50001,-9.52891,-49.31156
88.60001,-9.53864,-49.41365
88.70001,-9.54878,-49.51981
88.80000,-9.55878,-49.63547
88.90000,-9.56851,-49.74374
89.00001,-9.57878,-49.84935
89.10001,-9.58864,-49.95764
89.20001,-9.59851,-50.05872
89.30000,-9.60891,-50.17787
89.40000,-9.61878,-50.29160
89.50001,-9.62878,-50.39699
89.60001,-9.63904,-50.50757
89.70001,-9.64878,-50.61289
89.80000,-9.65878,-50.72733
89.90000,-9.66891,-50.83865
90.00001,-9.67891,-50.94283
90.10001,-9.68864,-51.05781
90.20001,-9.69878,-51.16017
90.30000,-9.70878,-51.29410
90.40000,-9.71851,-51.39546
90.50001,-9.72878,-51.50751
90.60001,-9.73864,-51.62418
90.70001,-9.74838,-51.73423
90.80000,-9.75891,-51.85360
90.90000,-9.76878,-51.96320
91.00001,-9.77864,-52.06567
91.10001,-9.78878,-52.18640
91.20001,-9.79864,-52.30675
91.30000,-9.80891,-52.42147
91.40000,-9.81891,-52.54070
91.50001,-9.82878,-52.64848
91.60001,-9.83851,-52.76497
91.70001,-9.84838,-52.87369
91.80000,-9.85864,-53.00106
91.90000,-9.86864,-53.12747
92.00001,-9.87878,-53.23853
92.10001,-9.88878,-53.37714
92.20001,-9.89851,-53.48295
92.30000,-9.90891,-53.60963
92.40000,-9.91891,-53.74074
92.50001,-9.92878,-53.84377
92.60001,-9.93904,-53.97575
92.70001,-9.94851,-54.09495
92.80000,-9.95864,-54.20830
92.90000,-9.96891,-54.33388
93.00001,-9.97851,-54.45368
93.10001,-9.98864,-54.58543
93.20001,-9.99878,-54.71037
93.30000,-10.00864,-54.83590
93.40000,-10.01878,-54.95982
93.42001,-10.02078,-54.98993
